0.000275,0.000277,0.000279,0.000281,0.000283,0.000285,0.000287,0.000289,0.000291,0.000293,0.000295,0.000297,0.000299,0.000301,0.000303,0.000305,0.000307,0.000309,0.000311,0.000313,0.000315,0.000317,0.000319,0.000321,0.000323,0.000325
-0.02962377,-0.00917676,-0.00525162,-0.01633555,-0.06325915,-0.15292074,-0.19578491,-0.19536744,-0.17570124,-0.15489458,-0.16957001,-0.21052529,-0.26525207,-0.29524064,-0.28691585,-0.1907536,-0.05792275,-0.00929057,-0.01056393,-0.01531626,-0.08955125,-0.1690966,-0.23060404,-0.27456411,-0.30783237,-0.32398364
-0.07421363,-0.0507854,-0.03584816,-0.01791683,-0.00736148,-0.01073922,-0.02868596,-0.04842735,-0.03287814,-0.08858636,-0.18198253,-0.26713038,-0.2952251,-0.29582147,-0.2980444,-0.2713775,-0.17732713,-0.02745747,-0.02918389,-0.01822881,-0.00355302,-0.01041514,-0.03604404,-0.06675072,-0.09562558,-0.11399014
-0.12073551,-0.06591981,-0.01908904,-0.02087505,-0.05391142,-0.07052457,-0.06220841,-0.03106163,-0.10430946,-0.10337316,-0.05764779,-0.03918999,-0.03481171,-0.03341021,-0.03024716,-0.02383916,-0.02310333,-0.03508198,-0.03356603,-0.02089299,-0.03405841,-0.04229379,-0.04166034,-0.04511149,-0.05225898,-0.03998196
-0.03424307,-0.04983112,-0.04250551,-0.01208715,-0.00652972,-0.04498738,-0.06200215,-0.1046579,-0.11568425,-0.04330838,-0.01100134,-0.00398098,-0.00436437,-0.00494061,-0.01055205,-0.03143736,-0.0777016,-0.11613372,-0.11035607,-0.13694022,-0.18588094,-0.21321135,-0.24808189,-0.28749667,-0.29270361,-0.25713131
-0.02448212,-0.01530501,-0.06166143,-0.05488962,-0.05988521,-0.08423792,-0.10081037,-0.09966755,-0.08849672,-0.05204588,-0.04927477,-0.08013494,-0.14010617,-0.18317205,-0.18908529,-0.16305702,-0.11895909,-0.08269986,-0.05803887,-0.01537949,-0.03856871,-0.07512363,-0.11298695,-0.15044622,-0.19453014,-0.24659483
-0.0721922,-0.07577742,-0.09736759,-0.12456462,-0.09583445,-0.0195242,-0.0094223,-0.10119807,-0.2035713,-0.24365968,-0.2276707,-0.15884159,-0.08684121,-0.02311067,-0.00736854,-0.09821298,-0.25561878,-0.31437136,-0.20114347,-0.11576525,-0.10501413,-0.11749894,-0.12942351,-0.13666226,-0.1044519,-0.05965585
-0.01352147,-0.01744567,-0.03587671,-0.1820459,-0.17318363,-0.15041643,-0.13918394,-0.13886144,-0.1604611,-0.16677981,-0.14499643,-0.12391765,-0.11907305,-0.11199908,-0.08644583,-0.06828583,-0.09748255,-0.15607629,-0.16897745,-0.12728046,-0.18925798,-0.26012814,-0.2915573,-0.27569581,-0.26267648,-0.25519056
-0.05430545,-0.02443413,-0.02310088,-0.02432664,-0.0226302,-0.04165114,-0.06709003,-0.07195299,-0.03862656,-0.00394048,-0.0191847,-0.0356408,-0.07058929,-0.13589414,-0.19742418,-0.21554901,-0.17306283,-0.11762792,-0.07246568,-0.03450905,-0.037226,-0.07577443,-0.07364781,-0.08845561,-0.12925688,-0.18527628
-0.17007265,-0.12513065,-0.10640095,-0.09108469,-0.05395593,-0.0228147,-0.03216153,-0.01973192,-0.00097103,-0.0183327,-0.05102099,-0.05739347,-0.06422105,-0.09400048,-0.11250248,-0.09277378,-0.06477497,-0.05102042,-0.0373319,-0.02879527,-0.0303276,-0.04153038,-0.05361503,-0.06091116,-0.07377834,-0.09099334
