0.01000, 0.9, 10, 0.9, True, 0.06489
0.01000, 0.9, 10, 0.9, False, 0.06481
0.01000, 0.9, 10, 0.7, True, 0.52025
0.01000, 0.9, 10, 0.7, False, 0.54269
0.01000, 0.9, 10, 0.5, True, 0.79980
0.01000, 0.9, 10, 0.5, False, 1.07165
0.01000, 0.9, 10, 0.3, True, 1.57309
0.01000, 0.9, 10, 0.3, False, 1.95286
0.01000, 0.9, 10, 0.1, True, 1.53178
0.01000, 0.9, 10, 0.1, False, 1.56173
0.01000, 0.9, 20, 0.9, True, 0.06593
0.01000, 0.9, 20, 0.9, False, 0.06516
0.01000, 0.9, 20, 0.7, True, 0.31897
0.01000, 0.9, 20, 0.7, False, 0.13131
0.01000, 0.9, 20, 0.5, True, 0.54940
0.01000, 0.9, 20, 0.5, False, 0.61049
0.01000, 0.9, 20, 0.3, True, 0.75205
0.01000, 0.9, 20, 0.3, False, 1.20353
0.01000, 0.9, 20, 0.1, True, 0.92035
0.01000, 0.9, 20, 0.1, False, 1.26900
0.01000, 0.9, 50, 0.9, True, 0.06435
0.01000, 0.9, 50, 0.9, False, 0.06602
0.01000, 0.9, 50, 0.7, True, 0.06505
0.01000, 0.9, 50, 0.7, False, 0.06580
0.01000, 0.9, 50, 0.5, True, 0.28773
0.01000, 0.9, 50, 0.5, False, 0.17792
0.01000, 0.9, 50, 0.3, True, 0.58009
0.01000, 0.9, 50, 0.3, False, 0.49087
0.01000, 0.9, 50, 0.1, True, 0.39747
0.01000, 0.9, 50, 0.1, False, 0.77124
0.01000, 0.9, 100, 0.9, True, 0.06568
0.01000, 0.9, 100, 0.9, False, 0.06491
0.01000, 0.9, 100, 0.7, True, 0.06464
0.01000, 0.9, 100, 0.7, False, 0.06612
0.01000, 0.9, 100, 0.5, True, 0.13640
0.01000, 0.9, 100, 0.5, False, 0.06819
0.01000, 0.9, 100, 0.3, True, 0.54548
0.01000, 0.9, 100, 0.3, False, 0.18029
0.01000, 0.9, 100, 0.1, True, 0.51702
0.01000, 0.9, 100, 0.1, False, 0.65117
0.01000, 0.9, 500, 0.9, True, 0.06735
0.01000, 0.9, 500, 0.9, False, 0.06569
0.01000, 0.9, 500, 0.7, True, 0.06791
0.01000, 0.9, 500, 0.7, False, 0.06524
0.01000, 0.9, 500, 0.5, True, 0.07534
0.01000, 0.9, 500, 0.5, False, 0.13958
0.01000, 0.9, 500, 0.3, True, 0.31618
0.01000, 0.9, 500, 0.3, False, 0.22108
0.01000, 0.9, 500, 0.1, True, 0.49510
0.01000, 0.9, 500, 0.1, False, 0.52953
0.01000, 0.7, 10, 0.9, True, 0.93513
0.01000, 0.7, 10, 0.9, False, 0.62622
0.01000, 0.7, 10, 0.7, True, 2.42598
0.01000, 0.7, 10, 0.7, False, 2.38400
0.01000, 0.7, 10, 0.5, True, 2.58644
0.01000, 0.7, 10, 0.5, False, 2.48786
0.01000, 0.7, 10, 0.3, True, 3.23984
0.01000, 0.7, 10, 0.3, False, 2.85459
0.01000, 0.7, 10, 0.1, True, 3.19376
0.01000, 0.7, 10, 0.1, False, 2.70628
0.01000, 0.7, 20, 0.9, True, 0.18949
0.01000, 0.7, 20, 0.9, False, 0.15987
0.01000, 0.7, 20, 0.7, True, 0.90317
0.01000, 0.7, 20, 0.7, False, 1.39455
0.01000, 0.7, 20, 0.5, True, 1.29181
0.01000, 0.7, 20, 0.5, False, 2.05706
0.01000, 0.7, 20, 0.3, True, 2.25284
0.01000, 0.7, 20, 0.3, False, 2.02874
0.01000, 0.7, 20, 0.1, True, 2.08513
0.01000, 0.7, 20, 0.1, False, 2.29763
0.01000, 0.7, 50, 0.9, True, 0.06534
0.01000, 0.7, 50, 0.9, False, 0.06530
0.01000, 0.7, 50, 0.7, True, 0.10957
0.01000, 0.7, 50, 0.7, False, 0.31610
0.01000, 0.7, 50, 0.5, True, 0.60293
0.01000, 0.7, 50, 0.5, False, 0.82989
0.01000, 0.7, 50, 0.3, True, 0.77236
0.01000, 0.7, 50, 0.3, False, 1.28985
0.01000, 0.7, 50, 0.1, True, 1.24067
0.01000, 0.7, 50, 0.1, False, 1.40924
0.01000, 0.7, 100, 0.9, True, 0.06486
0.01000, 0.7, 100, 0.9, False, 0.06533
0.01000, 0.7, 100, 0.7, True, 0.07072
0.01000, 0.7, 100, 0.7, False, 0.07116
0.01000, 0.7, 100, 0.5, True, 0.33310
0.01000, 0.7, 100, 0.5, False, 0.43894
0.01000, 0.7, 100, 0.3, True, 0.67344
0.01000, 0.7, 100, 0.3, False, 0.68738
0.01000, 0.7, 100, 0.1, True, 1.02268
0.01000, 0.7, 100, 0.1, False, 1.02964
0.01000, 0.7, 500, 0.9, True, 0.06632
0.01000, 0.7, 500, 0.9, False, 0.06590
0.01000, 0.7, 500, 0.7, True, 0.06513
0.01000, 0.7, 500, 0.7, False, 0.06568
0.01000, 0.7, 500, 0.5, True, 0.12080
0.01000, 0.7, 500, 0.5, False, 0.12043
0.01000, 0.7, 500, 0.3, True, 0.17940
0.01000, 0.7, 500, 0.3, False, 0.26190
0.01000, 0.7, 500, 0.1, True, 0.33697
0.01000, 0.7, 500, 0.1, False, 0.44005
0.01000, 0.5, 10, 0.9, True, 1.98422
0.01000, 0.5, 10, 0.9, False, 1.85257
0.01000, 0.5, 10, 0.7, True, 2.61348
0.01000, 0.5, 10, 0.7, False, 2.63054
0.01000, 0.5, 10, 0.5, True, 2.82410
0.01000, 0.5, 10, 0.5, False, 2.92937
0.01000, 0.5, 10, 0.3, True, 3.12732
0.01000, 0.5, 10, 0.3, False, 3.12369
0.01000, 0.5, 10, 0.1, True, 3.19694
0.01000, 0.5, 10, 0.1, False, 3.22749
0.01000, 0.5, 20, 0.9, True, 0.44449
0.01000, 0.5, 20, 0.9, False, 0.42424
0.01000, 0.5, 20, 0.7, True, 1.58145
0.01000, 0.5, 20, 0.7, False, 1.93737
0.01000, 0.5, 20, 0.5, True, 2.39444
0.01000, 0.5, 20, 0.5, False, 2.00285
0.01000, 0.5, 20, 0.3, True, 1.71504
0.01000, 0.5, 20, 0.3, False, 2.84556
0.01000, 0.5, 20, 0.1, True, 2.87670
0.01000, 0.5, 20, 0.1, False, 2.53874
0.01000, 0.5, 50, 0.9, True, 0.07534
0.01000, 0.5, 50, 0.9, False, 0.06533
0.01000, 0.5, 50, 0.7, True, 0.41857
0.01000, 0.5, 50, 0.7, False, 0.39757
0.01000, 0.5, 50, 0.5, True, 1.35669
0.01000, 0.5, 50, 0.5, False, 1.20624
0.01000, 0.5, 50, 0.3, True, 1.49391
0.01000, 0.5, 50, 0.3, False, 1.87320
0.01000, 0.5, 50, 0.1, True, 2.06490
0.01000, 0.5, 50, 0.1, False, 1.54552
0.01000, 0.5, 100, 0.9, True, 0.06587
0.01000, 0.5, 100, 0.9, False, 0.06587
0.01000, 0.5, 100, 0.7, True, 0.10891
0.01000, 0.5, 100, 0.7, False, 0.16478
0.01000, 0.5, 100, 0.5, True, 0.39170
0.01000, 0.5, 100, 0.5, False, 0.64535
0.01000, 0.5, 100, 0.3, True, 0.84844
0.01000, 0.5, 100, 0.3, False, 0.66480
0.01000, 0.5, 100, 0.1, True, 1.22220
0.01000, 0.5, 100, 0.1, False, 1.46660
0.01000, 0.5, 500, 0.9, True, 0.06611
0.01000, 0.5, 500, 0.9, False, 0.06650
0.01000, 0.5, 500, 0.7, True, 0.06712
0.01000, 0.5, 500, 0.7, False, 0.06519
0.01000, 0.5, 500, 0.5, True, 0.18017
0.01000, 0.5, 500, 0.5, False, 0.13373
0.01000, 0.5, 500, 0.3, True, 0.15835
0.01000, 0.5, 500, 0.3, False, 0.13846
0.01000, 0.5, 500, 0.1, True, 0.73180
0.01000, 0.5, 500, 0.1, False, 0.43886
0.01000, 0.3, 10, 0.9, True, 2.51052
0.01000, 0.3, 10, 0.9, False, 2.39965
0.01000, 0.3, 10, 0.7, True, 2.91817
0.01000, 0.3, 10, 0.7, False, 3.20691
0.01000, 0.3, 10, 0.5, True, 2.98134
0.01000, 0.3, 10, 0.5, False, 3.41334
0.01000, 0.3, 10, 0.3, True, 3.44286
0.01000, 0.3, 10, 0.3, False, 2.61917
0.01000, 0.3, 10, 0.1, True, 3.67541
0.01000, 0.3, 10, 0.1, False, 3.45233
0.01000, 0.3, 20, 0.9, True, 1.08826
0.01000, 0.3, 20, 0.9, False, 1.36487
0.01000, 0.3, 20, 0.7, True, 1.95215
0.01000, 0.3, 20, 0.7, False, 2.64380
0.01000, 0.3, 20, 0.5, True, 2.66025
0.01000, 0.3, 20, 0.5, False, 3.05238
0.01000, 0.3, 20, 0.3, True, 2.49790
0.01000, 0.3, 20, 0.3, False, 2.94285
0.01000, 0.3, 20, 0.1, True, 3.30386
0.01000, 0.3, 20, 0.1, False, 2.91603
0.01000, 0.3, 50, 0.9, True, 0.18238
0.01000, 0.3, 50, 0.9, False, 0.16093
0.01000, 0.3, 50, 0.7, True, 0.78485
0.01000, 0.3, 50, 0.7, False, 0.76079
0.01000, 0.3, 50, 0.5, True, 1.57774
0.01000, 0.3, 50, 0.5, False, 0.98786
0.01000, 0.3, 50, 0.3, True, 2.67612
0.01000, 0.3, 50, 0.3, False, 1.94826
0.01000, 0.3, 50, 0.1, True, 2.05959
0.01000, 0.3, 50, 0.1, False, 2.10829
0.01000, 0.3, 100, 0.9, True, 0.06540
0.01000, 0.3, 100, 0.9, False, 0.06437
0.01000, 0.3, 100, 0.7, True, 0.14993
0.01000, 0.3, 100, 0.7, False, 0.31125
0.01000, 0.3, 100, 0.5, True, 0.79697
0.01000, 0.3, 100, 0.5, False, 0.69186
0.01000, 0.3, 100, 0.3, True, 1.61011
0.01000, 0.3, 100, 0.3, False, 1.17004
0.01000, 0.3, 100, 0.1, True, 1.93000
0.01000, 0.3, 100, 0.1, False, 1.72414
0.01000, 0.3, 500, 0.9, True, 0.06662
0.01000, 0.3, 500, 0.9, False, 0.06549
0.01000, 0.3, 500, 0.7, True, 0.06508
0.01000, 0.3, 500, 0.7, False, 0.06586
0.01000, 0.3, 500, 0.5, True, 0.06848
0.01000, 0.3, 500, 0.5, False, 0.08780
0.01000, 0.3, 500, 0.3, True, 0.12202
0.01000, 0.3, 500, 0.3, False, 0.20386
0.01000, 0.3, 500, 0.1, True, 0.47288
0.01000, 0.3, 500, 0.1, False, 0.43874
0.01000, 0.1, 10, 0.9, True, 2.28199
0.01000, 0.1, 10, 0.9, False, 3.07723
0.01000, 0.1, 10, 0.7, True, 3.26484
0.01000, 0.1, 10, 0.7, False, 2.72760
0.01000, 0.1, 10, 0.5, True, 2.60159
0.01000, 0.1, 10, 0.5, False, 3.36871
0.01000, 0.1, 10, 0.3, True, 3.48655
0.01000, 0.1, 10, 0.3, False, 3.19827
0.01000, 0.1, 10, 0.1, True, 4.01211
0.01000, 0.1, 10, 0.1, False, 3.42793
0.01000, 0.1, 20, 0.9, True, 1.75211
0.01000, 0.1, 20, 0.9, False, 1.82545
0.01000, 0.1, 20, 0.7, True, 2.75371
0.01000, 0.1, 20, 0.7, False, 2.14864
0.01000, 0.1, 20, 0.5, True, 2.50488
0.01000, 0.1, 20, 0.5, False, 3.26716
0.01000, 0.1, 20, 0.3, True, 3.14451
0.01000, 0.1, 20, 0.3, False, 3.26872
0.01000, 0.1, 20, 0.1, True, 3.31834
0.01000, 0.1, 20, 0.1, False, 3.83129
0.01000, 0.1, 50, 0.9, True, 0.20705
0.01000, 0.1, 50, 0.9, False, 0.33253
0.01000, 0.1, 50, 0.7, True, 1.62188
0.01000, 0.1, 50, 0.7, False, 1.66133
0.01000, 0.1, 50, 0.5, True, 1.82939
0.01000, 0.1, 50, 0.5, False, 1.98278
0.01000, 0.1, 50, 0.3, True, 2.04474
0.01000, 0.1, 50, 0.3, False, 2.36478
0.01000, 0.1, 50, 0.1, True, 2.67412
0.01000, 0.1, 50, 0.1, False, 2.02405
0.01000, 0.1, 100, 0.9, True, 0.06546
0.01000, 0.1, 100, 0.9, False, 0.06550
0.01000, 0.1, 100, 0.7, True, 0.48212
0.01000, 0.1, 100, 0.7, False, 0.65035
0.01000, 0.1, 100, 0.5, True, 1.24533
0.01000, 0.1, 100, 0.5, False, 0.87983
0.01000, 0.1, 100, 0.3, True, 1.53763
0.01000, 0.1, 100, 0.3, False, 1.56100
0.01000, 0.1, 100, 0.1, True, 1.68272
0.01000, 0.1, 100, 0.1, False, 2.13013
0.01000, 0.1, 500, 0.9, True, 0.06631
0.01000, 0.1, 500, 0.9, False, 0.06610
0.01000, 0.1, 500, 0.7, True, 0.06536
0.01000, 0.1, 500, 0.7, False, 0.06560
0.01000, 0.1, 500, 0.5, True, 0.07072
0.01000, 0.1, 500, 0.5, False, 0.07213
0.01000, 0.1, 500, 0.3, True, 0.19871
0.01000, 0.1, 500, 0.3, False, 0.25964
0.01000, 0.1, 500, 0.1, True, 0.51429
0.01000, 0.1, 500, 0.1, False, 0.62553
0.00500, 0.9, 10, 0.9, True, 0.24978
0.00500, 0.9, 10, 0.9, False, 0.12434
0.00500, 0.9, 10, 0.7, True, 1.21625
0.00500, 0.9, 10, 0.7, False, 1.58531
0.00500, 0.9, 10, 0.5, True, 2.02221
0.00500, 0.9, 10, 0.5, False, 2.36174
0.00500, 0.9, 10, 0.3, True, 2.11315
0.00500, 0.9, 10, 0.3, False, 2.61368
0.00500, 0.9, 10, 0.1, True, 2.57282
0.00500, 0.9, 10, 0.1, False, 2.38917
0.00500, 0.9, 20, 0.9, True, 0.14514
0.00500, 0.9, 20, 0.9, False, 0.06557
0.00500, 0.9, 20, 0.7, True, 0.93089
0.00500, 0.9, 20, 0.7, False, 0.74145
0.00500, 0.9, 20, 0.5, True, 1.07099
0.00500, 0.9, 20, 0.5, False, 1.44084
0.00500, 0.9, 20, 0.3, True, 1.49178
0.00500, 0.9, 20, 0.3, False, 1.80954
0.00500, 0.9, 20, 0.1, True, 1.79546
0.00500, 0.9, 20, 0.1, False, 1.90282
0.00500, 0.9, 50, 0.9, True, 0.06416
0.00500, 0.9, 50, 0.9, False, 0.06494
0.00500, 0.9, 50, 0.7, True, 0.44956
0.00500, 0.9, 50, 0.7, False, 0.35644
0.00500, 0.9, 50, 0.5, True, 0.92172
0.00500, 0.9, 50, 0.5, False, 0.59829
0.00500, 0.9, 50, 0.3, True, 1.54043
0.00500, 0.9, 50, 0.3, False, 1.15935
0.00500, 0.9, 50, 0.1, True, 1.42778
0.00500, 0.9, 50, 0.1, False, 1.52750
0.00500, 0.9, 100, 0.9, True, 0.06465
0.00500, 0.9, 100, 0.9, False, 0.06581
0.00500, 0.9, 100, 0.7, True, 0.22315
0.00500, 0.9, 100, 0.7, False, 0.15704
0.00500, 0.9, 100, 0.5, True, 0.58768
0.00500, 0.9, 100, 0.5, False, 0.80390
0.00500, 0.9, 100, 0.3, True, 1.37097
0.00500, 0.9, 100, 0.3, False, 0.91078
0.00500, 0.9, 100, 0.1, True, 1.36923
0.00500, 0.9, 100, 0.1, False, 1.53595
0.00500, 0.9, 500, 0.9, True, 0.06640
0.00500, 0.9, 500, 0.9, False, 0.06487
0.00500, 0.9, 500, 0.7, True, 0.12550
0.00500, 0.9, 500, 0.7, False, 0.33993
0.00500, 0.9, 500, 0.5, True, 0.45593
0.00500, 0.9, 500, 0.5, False, 0.40914
