8.202627301216125488e-02,-5.047500133514404297e-02,-8.546791225671768188e-02,1.386515498161315918e-01,1.352876890450716019e-02,-1.282032430171966553e-01,-1.545505374670028687e-01,9.518785029649734497e-02,3.578676655888557434e-02,-6.213205307722091675e-02,3.756210207939147949e-02,8.165372908115386963e-02,1.014540046453475952e-01,-2.003076486289501190e-02,-8.368139155209064484e-03,-4.062988609075546265e-02,9.860412031412124634e-02,-1.118364483118057251e-01,9.952184557914733887e-02,6.132467836141586304e-02,2.577116489410400391e-01,1.360938102006912231e-01,9.954459965229034424e-02,7.710788398981094360e-03,-5.863128975033760071e-02,9.242634475231170654e-02
8.890654146671295166e-02,-3.675261512398719788e-02,1.316911876201629639e-01,-7.131723314523696899e-02,6.620062142610549927e-02,-9.540370851755142212e-02,4.861401766538619995e-02,2.639127150177955627e-02,-5.678725428879261017e-03,4.944739118218421936e-02,-1.090775951743125916e-01,5.507826805114746094e-02,-1.072895433753728867e-02,-5.121774971485137939e-02,4.738230630755424500e-02,1.750994771718978882e-01,2.322423644363880157e-02,-1.933229528367519379e-02,-1.275368928909301758e-01,-5.280570685863494873e-02,1.030628532171249390e-01,-1.674785614013671875e-01,-7.117351144552230835e-02,-8.261763304471969604e-02,-3.482212126255035400e-02,-1.533899754285812378e-01
2.940371260046958923e-02,-2.491275966167449951e-02,7.669442892074584961e-02,3.246350958943367004e-02,5.159567296504974365e-02,-5.373020097613334656e-02,4.806514829397201538e-02,7.369308918714523315e-02,-2.399732731282711029e-02,-1.666726469993591309e-01,1.485542058944702148e-01,-3.209630027413368225e-02,-6.763970106840133667e-02,4.266792535781860352e-02,-4.078946635127067566e-02,-1.132808104157447815e-01,-6.738293915987014771e-02,6.504796445369720459e-02,1.751765012741088867e-01,-4.478709399700164795e-02,2.072289437055587769e-01,-2.039051055908203125e-02,1.374765112996101379e-02,1.205801069736480713e-01,-1.519073918461799622e-02,-1.453465223312377930e-01
3.106054663658142090e-02,-1.396104693412780762e-01,6.756158918142318726e-02,1.400850247591733932e-02,-7.819419354200363159e-02,3.459201427176594734e-03,-1.876158523373305798e-03,-6.868143379688262939e-02,-4.659930989146232605e-02,-3.534508496522903442e-02,1.892022043466567993e-01,-8.470147103071212769e-02,-8.489032834768295288e-02,8.692011237144470215e-03,3.180406242609024048e-02,1.458750516176223755e-01,1.331449002027511597e-01,-1.326207369565963745e-01,-1.224718689918518066e-01,2.722710138186812401e-03,-1.011485829949378967e-01,-1.046472787857055664e-01,9.570042043924331665e-02,2.727544605731964111e-01,1.312948465347290039e-01,-4.265254363417625427e-03
9.477967768907546997e-02,1.002192422747612000e-01,-9.131559729576110840e-02,-8.304416388273239136e-02,-7.410104572772979736e-02,-1.325443536043167114e-01,-7.022108137607574463e-02,1.411402970552444458e-02,-8.151625096797943115e-02,1.386312991380691528e-01,3.949796780943870544e-02,3.796596825122833252e-02,7.762858271598815918e-02,-7.017920911312103271e-02,2.002161368727684021e-02,6.998650729656219482e-03,-4.044662788510322571e-02,1.167983375489711761e-02,-1.698998957872390747e-01,5.474698543548583984e-02,5.380571261048316956e-02,-1.442673355340957642e-01,-2.671074271202087402e-01,1.552342176437377930e-01,-4.884228855371475220e-02,-1.235586241818964481e-03
3.406145144253969193e-03,1.047998890280723572e-01,1.027538403868675232e-01,-1.083957478404045105e-01,1.047973260283470154e-01,2.599258674308657646e-03,2.295391410589218140e-01,-6.831308454275131226e-02,6.833678483963012695e-02,3.410496935248374939e-02,-6.512045115232467651e-02,-2.088694870471954346e-01,-2.582018449902534485e-02,-6.412823498249053955e-02,1.597324162721633911e-01,-1.108112279325723648e-02,-1.338933594524860382e-02,-5.069749429821968079e-02,6.948285549879074097e-02,-1.242580935359001160e-01,-2.883416227996349335e-02,-6.871683895587921143e-02,-6.502886861562728882e-02,-3.651282191276550293e-02,6.452680379152297974e-02,-1.202349737286567688e-02
-8.508350700139999390e-02,1.284455955028533936e-01,-8.832307532429695129e-03,1.941716820001602173e-01,-1.214757412672042847e-01,4.762933030724525452e-02,6.369945406913757324e-02,1.442854702472686768e-01,2.187510952353477478e-02,-2.119179815053939819e-02,-8.040445297956466675e-02,-1.186691597104072571e-02,8.291050908155739307e-04,9.781729429960250854e-03,2.499437034130096436e-01,-9.572985768318176270e-02,7.318269461393356323e-02,3.666083887219429016e-02,5.897555127739906311e-02,-3.893294930458068848e-02,-6.436822563409805298e-02,1.570966541767120361e-01,1.429682374000549316e-01,1.440205872058868408e-01,-3.615500032901763916e-02,4.773871600627899170e-02
5.489764735102653503e-02,-8.010133355855941772e-02,-1.742412336170673370e-02,-8.204963058233261108e-02,1.016534417867660522e-01,2.546056732535362244e-02,-8.579831570386886597e-02,-1.695312708616256714e-01,-1.986547857522964478e-01,-1.375070028007030487e-02,-1.329103391617536545e-02,6.448502838611602783e-02,8.225865662097930908e-02,2.032885104417800903e-01,-1.749229878187179565e-01,6.187240779399871826e-02,-2.753535285592079163e-02,-2.562626823782920837e-02,-1.723348945379257202e-01,-5.660052970051765442e-02,5.610595643520355225e-02,9.353349357843399048e-02,9.476063400506973267e-02,2.811310254037380219e-02,9.064561128616333008e-02,-1.572426259517669678e-01
1.330367773771286011e-01,-9.731087833642959595e-02,9.461106359958648682e-02,1.005933210253715515e-01,2.269914932548999786e-02,-4.288988187909126282e-02,-1.489932835102081299e-02,-3.291514515876770020e-02,5.824420228600502014e-02,1.147094666957855225e-01,1.558326371014118195e-02,3.398791328072547913e-02,4.653555899858474731e-02,5.169063434004783630e-02,1.544428914785385132e-01,-3.493569046258926392e-02,-5.601208284497261047e-02,1.519870311021804810e-01,1.015065684914588928e-01,4.521306976675987244e-02,-1.540709882974624634e-01,5.962577462196350098e-02,7.994582504034042358e-02,1.093623563647270203e-01,4.453672096133232117e-02,1.267284005880355835e-01
3.056092858314514160e-01,1.103639975190162659e-01,-5.557108670473098755e-02,-2.111536636948585510e-02,2.498212456703186035e-02,-1.303423382341861725e-02,-1.076187938451766968e-01,-3.106199391186237335e-02,1.922711431980133057e-01,-7.260726392269134521e-02,-9.085491299629211426e-02,-2.335785925388336182e-01,-1.214118003845214844e-01,-7.972923107445240021e-03,1.357984244823455811e-01,-7.070704549551010132e-02,1.214751526713371277e-01,1.756867766380310059e-01,1.383867394179105759e-02,-3.071385063230991364e-02,1.726989299058914185e-01,7.932882010936737061e-02,1.337434649467468262e-01,6.360401958227157593e-02,-1.746858358383178711e-01,-1.075719445943832397e-01
