0.00027500,0.00027600,0.00027700,0.00027800,0.00027900,0.00028000,0.00028100,0.00028200,0.00028300,0.00028400,0.00028500,0.00028600,0.00028700,0.00028800,0.00028900,0.00029000,0.00029100,0.00029200,0.00029300,0.00029400,0.00029500,0.00029600,0.00029700,0.00029800,0.00029900,0.00030000,0.00030100,0.00030200,0.00030300,0.00030400,0.00030500,0.00030600,0.00030700,0.00030800,0.00030900,0.00031000,0.00031100,0.00031200,0.00031300,0.00031400,0.00031500,0.00031600,0.00031700,0.00031800,0.00031900,0.00032000,0.00032100,0.00032200,0.00032300,0.00032400,0.00032500
-0.36429203,-0.32596054,-0.28624714,-0.24717549,-0.20387309,-0.13910345,-0.05948421,-0.01752292,-0.05375599,-0.13673492,-0.19664418,-0.19887404,-0.15984559,-0.11117203,-0.07191772,-0.04739865,-0.03691846,-0.03673186,-0.04035738,-0.04346987,-0.04920871,-0.06345248,-0.08516122,-0.10647882,-0.12097254,-0.12694099,-0.12490275,-0.11667446,-0.10536224,-0.09328535,-0.08183569,-0.07477546,-0.07843518,-0.09642388,-0.12563700,-0.15781283,-0.18325482,-0.19402491,-0.18723056,-0.16651647,-0.13890901,-0.11018400,-0.08446825,-0.06670625,-0.06181096,-0.07055725,-0.08873313,-0.11126731,-0.13504438,-0.15646136,-0.16868213
-0.02037313,-0.02610926,-0.03848450,-0.04570306,-0.04630136,-0.04341206,-0.04313364,-0.05011309,-0.06173267,-0.07530491,-0.08577740,-0.08497345,-0.06512937,-0.02861807,-0.00469873,-0.02603941,-0.07437839,-0.10033079,-0.09482680,-0.08123204,-0.06813750,-0.05389393,-0.03991469,-0.02676564,-0.01591888,-0.00975515,-0.00789992,-0.00801949,-0.00866013,-0.01055745,-0.01517281,-0.02345525,-0.03563684,-0.05130643,-0.07072008,-0.09269509,-0.11135956,-0.12067403,-0.11980015,-0.11150064,-0.10002283,-0.08981884,-0.08281545,-0.07873425,-0.07725594,-0.07732196,-0.07685987,-0.07439976,-0.06896193,-0.05968218,-0.04727595
-0.12462061,-0.12814346,-0.13353110,-0.13944527,-0.13927467,-0.13153159,-0.11235049,-0.08639461,-0.06233017,-0.04546899,-0.03396540,-0.02751141,-0.02430859,-0.02412837,-0.02614435,-0.03005450,-0.03536802,-0.04181769,-0.04978549,-0.05828136,-0.06745863,-0.07718887,-0.08883688,-0.10119601,-0.10865974,-0.10564347,-0.09423571,-0.08253794,-0.07393291,-0.06888497,-0.06693862,-0.06709129,-0.06993248,-0.07542508,-0.08350891,-0.09200443,-0.09762408,-0.10012294,-0.10175690,-0.10691779,-0.11657655,-0.12720560,-0.13550148,-0.13983229,-0.14184800,-0.14358448,-0.14612005,-0.15070281,-0.15644655,-0.16170740,-0.16455482
-0.01550795,-0.01876348,-0.02485644,-0.03200924,-0.04032816,-0.04896599,-0.05707869,-0.06400557,-0.07360096,-0.08920954,-0.10923653,-0.11680596,-0.11300127,-0.10659464,-0.09907141,-0.09157010,-0.08819199,-0.08866958,-0.09150201,-0.09460198,-0.09691969,-0.09657994,-0.08407163,-0.08193214,-0.09465174,-0.09632056,-0.09384112,-0.09472027,-0.09823075,-0.10608898,-0.11488115,-0.12524772,-0.13415647,-0.13873379,-0.13735406,-0.12886922,-0.11776367,-0.10642879,-0.09624888,-0.08750341,-0.07866814,-0.07041704,-0.06254412,-0.05481557,-0.04773488,-0.04134429,-0.03656449,-0.03337544,-0.03144580,-0.03113730,-0.03163454
-0.03292011,-0.02644427,-0.02249352,-0.02843583,-0.04937270,-0.08471509,-0.12236167,-0.14533331,-0.14871680,-0.14205431,-0.13712640,-0.14031206,-0.15480057,-0.18004362,-0.20770330,-0.22702222,-0.23578330,-0.23971642,-0.24462028,-0.25130095,-0.25690088,-0.26300588,-0.27446270,-0.29044544,-0.30362412,-0.30443659,-0.28782863,-0.25655663,-0.21649872,-0.17350368,-0.13212943,-0.09523932,-0.06582231,-0.04476338,-0.02923338,-0.01688434,-0.00889985,-0.00968947,-0.02298127,-0.04724085,-0.07763380,-0.10961834,-0.13894199,-0.16187855,-0.17514227,-0.17737700,-0.17386532,-0.17510915,-0.18917623,-0.21703281,-0.25102491
-0.10831188,-0.11001384,-0.10746064,-0.10123861,-0.09283185,-0.08323194,-0.06295180,-0.04511200,-0.05759100,-0.08879207,-0.11187389,-0.12849651,-0.14591342,-0.16296889,-0.18129141,-0.19647979,-0.19740703,-0.18275479,-0.16044419,-0.13740099,-0.11929018,-0.10957350,-0.10360881,-0.09166270,-0.07019337,-0.04493845,-0.02351435,-0.00990209,-0.00469845,-0.00676180,-0.01489615,-0.02891257,-0.04919208,-0.07624450,-0.11051196,-0.15094760,-0.19312944,-0.22948620,-0.25311152,-0.26254576,-0.26188990,-0.25632156,-0.24951086,-0.24356213,-0.23716824,-0.22628641,-0.21246940,-0.20779706,-0.22436335,-0.25978879,-0.29813904
-0.27490705,-0.19614177,-0.12847701,-0.07899437,-0.04396013,-0.02060446,-0.00797141,-0.00410950,-0.00687018,-0.01505996,-0.02934938,-0.04959732,-0.07251113,-0.09624533,-0.11800952,-0.12865826,-0.12934484,-0.14107551,-0.17367467,-0.20825950,-0.22816997,-0.23709840,-0.23998083,-0.23584781,-0.22782187,-0.22072979,-0.21704350,-0.22176266,-0.23964378,-0.26836342,-0.30158127,-0.33137553,-0.34542046,-0.33355247,-0.29876052,-0.25300257,-0.20423283,-0.15476617,-0.10845309,-0.07156684,-0.04713751,-0.03255011,-0.02290702,-0.01518063,-0.00937273,-0.00702867,-0.00940247,-0.01672427,-0.02843154,-0.04388092,-0.06305291
-0.08025805,-0.07332520,-0.05618000,-0.03342717,-0.01403217,-0.00384450,-0.00128122,-0.00157017,-0.00220050,-0.00309943,-0.00603663,-0.01536194,-0.03415140,-0.05774249,-0.07582991,-0.08297387,-0.08348113,-0.08478975,-0.08990616,-0.09830357,-0.11074581,-0.12916680,-0.15200545,-0.17258967,-0.18374240,-0.18349260,-0.17585413,-0.16693554,-0.16123760,-0.16099853,-0.16705581,-0.17885885,-0.19377673,-0.20723999,-0.21404589,-0.21002848,-0.19367732,-0.16731322,-0.13647603,-0.10687088,-0.08123752,-0.05959892,-0.04256691,-0.03314466,-0.03411639,-0.04410492,-0.05756047,-0.06909974,-0.07721623,-0.08351137,-0.08929376
-0.14438561,-0.14045038,-0.14135053,-0.14577005,-0.14562270,-0.13845534,-0.12750586,-0.11505709,-0.10310502,-0.09151050,-0.07970324,-0.06826213,-0.05820330,-0.05076887,-0.04499185,-0.03947707,-0.03365455,-0.02725041,-0.02090766,-0.01509719,-0.01049927,-0.00835132,-0.00931167,-0.01374999,-0.02236264,-0.03713581,-0.05797355,-0.07824825,-0.09280301,-0.10376697,-0.11313044,-0.12196111,-0.13238437,-0.14391708,-0.15601984,-0.16854986,-0.17871099,-0.18520351,-0.18761724,-0.18333676,-0.17203675,-0.15512597,-0.13301196,-0.10900474,-0.08821136,-0.07233806,-0.06085505,-0.05398728,-0.05204338,-0.05398061,-0.05914571
