0.00035	0.000348592	0.000347194	0.000345808	0.000344433	0.000343069	0.000341716	0.000340373	0.000339041	0.000337719	0.000336408	0.000335106	0.000333815	0.000332534	0.000331262	0.00033	0.000328748	0.000327505	0.000326271	0.000325047	0.000323832	0.000322626	0.000321429	0.00032024	0.000319061	0.00031789	0.000316728	0.000315574	0.000314428	0.000313291	0.000312162	0.000311041	0.000309928	0.000308824	0.000307726	0.000306637	0.000305556	0.000304482	0.000303415	0.000302356	0.000301304	0.00030026	0.000299223	0.000298193	0.00029717	0.000296154	0.000295145	0.000294143	0.000293147	0.000292159	0.000291176	0.000290201	0.000289232	0.00028827	0.000287313	0.000286364	0.00028542	0.000284483	0.000283552	0.000282626	0.000281707	0.000280794	0.000279887	0.000278986	0.00027809	0.0002772	0.000276316	0.000275437	0.000274564	0.000273697	0.000272835	0.000271978	0.000271127	0.000270281	0.00026944	0.000268605	0.000267774	0.000266949	0.000266129	0.000265314	0.000264504	0.000263699	0.000262898	0.000262103	0.000261312	0.000260526	0.000259745	0.000258969	0.000258197	0.000257429	0.000256667	0.000255908	0.000255155	0.000254405	0.00025366	0.00025292	0.000252183	0.000251451	0.000250724	0.00025
0.221376	0.214831	0.208883	0.203731	0.199528	0.196373	0.194313	0.193341	0.193402	0.194396	0.196181	0.198588	0.201423	0.20448	0.207547	0.21042	0.212909	0.214845	0.21609	0.216542	0.216138	0.214858	0.212724	0.209799	0.206181	0.202001	0.197415	0.192595	0.187724	0.182983	0.178551	0.174589	0.171239	0.168618	0.166812	0.165871	0.165812	0.166616	0.16823	0.170567	0.173517	0.176942	0.18069	0.184597	0.188496	0.19222	0.195612	0.198527	0.200839	0.202446	0.203268	0.203256	0.202387	0.200666	0.198127	0.194825	0.190841	0.18627	0.181221	0.175812	0.170164	0.164395	0.158619	0.15294	0.147446	0.142213	0.137295	0.13273	0.128535	0.124708	0.12123	0.118067	0.115171	0.112485	0.109947	0.107492	0.105056	0.102582	0.100019	0.0973317	0.0944948	0.0915006	0.0883571	0.085089	0.0817369	0.0783561	0.0750145	0.0717902	0.0687688	0.0660394	0.0636915	0.061811	0.0604762	0.0597548	0.0596998	0.0603472	0.0617136	0.0637939	0.0665602	0.0699611
0.272339	0.269387	0.266883	0.264884	0.263415	0.262469	0.262008	0.261969	0.262268	0.262806	0.263471	0.264146	0.264712	0.265053	0.265058	0.264626	0.26367	0.262119	0.259921	0.257046	0.253488	0.249264	0.244412	0.238994	0.233089	0.226791	0.220207	0.213448	0.206631	0.199872	0.193282	0.186964	0.181012	0.175505	0.170508	0.166066	0.162209	0.158946	0.156268	0.154149	0.152546	0.151405	0.150659	0.150233	0.150046	0.150015	0.150057	0.150093	0.150048	0.149854	0.149455	0.148803	0.147863	0.146613	0.145044	0.14316	0.140974	0.138515	0.135817	0.132924	0.129887	0.12676	0.123599	0.120461	0.117403	0.114476	0.111732	0.109211	0.106951	0.10498	0.103319	0.10198	0.100966	0.100274	0.0998912	0.0997996	0.0999747	0.100387	0.101004	0.10179	0.102707	0.103717	0.104783	0.105869	0.106941	0.107969	0.108924	0.109785	0.110531	0.111149	0.111629	0.111967	0.112162	0.112218	0.112142	0.111944	0.111636	0.111228	0.110732	0.110154
0.21615	0.217566	0.218786	0.219706	0.220221	0.220234	0.219665	0.218457	0.216577	0.214025	0.210832	0.207059	0.202796	0.198157	0.193276	0.188299	0.183378	0.178665	0.174309	0.170445	0.167193	0.164649	0.162886	0.161948	0.161849	0.162574	0.164075	0.166279	0.169087	0.17238	0.17602	0.179863	0.183758	0.187553	0.191107	0.194288	0.196981	0.199093	0.200553	0.201316	0.201364	0.200705	0.199374	0.197431	0.194954	0.192044	0.18881	0.185374	0.18186	0.178392	0.175087	0.172054	0.169388	0.167164	0.165441	0.164256	0.163621	0.163529	0.16395	0.164832	0.166107	0.167691	0.16949	0.1714	0.173316	0.175132	0.176746	0.178067	0.179014	0.179521	0.179541	0.179044	0.178021	0.176483	0.174462	0.172007	0.169186	0.166081	0.162785	0.159401	0.156035	0.152796	0.149789	0.147112	0.144853	0.143088	0.141878	0.141266	0.141273	0.141905	0.143145	0.144957	0.147288	0.150067	0.15321	0.15662	0.16019	0.163806	0.167349	0.170694
0.248607	0.235881	0.223911	0.213051	0.20359	0.195754	0.189698	0.185506	0.183192	0.182703	0.183923	0.186685	0.190775	0.195944	0.201922	0.208423	0.215165	0.221872	0.228292	0.234198	0.239403	0.243757	0.247158	0.249548	0.250915	0.251287	0.250728	0.249334	0.247227	0.244542	0.241429	0.238038	0.234515	0.230997	0.227607	0.224444	0.221587	0.219087	0.216969	0.215234	0.213856	0.212792	0.211977	0.211338	0.210789	0.210246	0.209623	0.208839	0.207826	0.206528	0.204902	0.202926	0.200597	0.197928	0.194952	0.191719	0.188292	0.184747	0.181165	0.177632	0.174233	0.17105	0.168155	0.16561	0.163462	0.161742	0.160466	0.159629	0.159208	0.159165	0.159442	0.159972	0.160673	0.161455	0.162227	0.162893	0.163363	0.163553	0.163392	0.162819	0.161791	0.160283	0.15829	0.155823	0.152914	0.149614	0.145988	0.142117	0.138092	0.134013	0.129986	0.126118	0.122511	0.119265	0.116464	0.114184	0.11248	0.111389	0.110924	0.111076
0.437294	0.43935	0.440845	0.441669	0.441705	0.440837	0.438961	0.435997	0.431893	0.426634	0.420249	0.412803	0.404405	0.395196	0.385347	0.37505	0.364513	0.353953	0.343588	0.333633	0.324289	0.315742	0.308155	0.301663	0.296368	0.29234	0.28961	0.288175	0.287998	0.289009	0.29111	0.294181	0.298083	0.302666	0.307771	0.313238	0.318913	0.324646	0.330302	0.335758	0.340909	0.345668	0.349967	0.353759	0.357015	0.359722	0.361887	0.363526	0.36467	0.365354	0.36562	0.365514	0.36508	0.364361	0.363398	0.362228	0.360883	0.35939	0.35777	0.356041	0.354214	0.352296	0.350291	0.348204	0.346038	0.343796	0.341487	0.33912	0.336713	0.334285	0.331863	0.329478	0.327162	0.324956	0.322899	0.321031	0.319393	0.318022	0.316952	0.316211	0.31582	0.315792	0.316127	0.316818	0.317842	0.319166	0.320744	0.322516	0.324413	0.326359	0.328268	0.330052	0.331624	0.332894	0.33378	0.334206	0.334099	0.333396	0.332041	0.329987
0.376632	0.378362	0.379743	0.380843	0.381719	0.382423	0.382997	0.383478	0.383895	0.384272	0.384627	0.384973	0.385313	0.385644	0.385952	0.386217	0.386411	0.386501	0.386449	0.38622	0.38578	0.385103	0.384168	0.382965	0.381493	0.379764	0.377796	0.37562	0.373271	0.370795	0.368243	0.365668	0.363128	0.36068	0.358381	0.356282	0.354429	0.352858	0.351598	0.350664	0.350062	0.349784	0.349812	0.35012	0.35067	0.351418	0.352313	0.353301	0.354323	0.355322	0.35624	0.357025	0.357626	0.358004	0.358125	0.357966	0.357514	0.356766	0.35573	0.354424	0.352874	0.351113	0.349183	0.347128	0.344997	0.342841	0.340712	0.338659	0.336729	0.334966	0.333407	0.33208	0.331007	0.330198	0.329656	0.329372	0.32933	0.329504	0.329861	0.330362	0.330962	0.331614	0.332267	0.332868	0.333365	0.333708	0.333847	0.33374	0.333348	0.33264	0.331594	0.330195	0.32844	0.326333	0.32389	0.321129	0.318075	0.314754	0.311191	0.307406
0.194202	0.194179	0.194513	0.195261	0.196462	0.198139	0.200293	0.20291	0.205959	0.209394	0.213158	0.217184	0.221396	0.225712	0.230048	0.234319	0.238438	0.242328	0.245913	0.249132	0.251935	0.254284	0.256159	0.257555	0.258482	0.258963	0.259036	0.258747	0.258152	0.257312	0.256293	0.255162	0.253985	0.252824	0.251738	0.250774	0.249974	0.249367	0.248968	0.248782	0.248803	0.24901	0.249376	0.249862	0.250425	0.251016	0.251583	0.252075	0.252443	0.252642	0.252632	0.252382	0.251871	0.251087	0.250032	0.24872	0.247174	0.245433	0.243542	0.241557	0.239539	0.237553	0.235666	0.233945	0.232451	0.231242	0.230365	0.22986	0.229754	0.230058	0.230772	0.231877	0.233342	0.235117	0.237139	0.239334	0.241616	0.243891	0.24606	0.24802	0.249673	0.250919	0.251669	0.25184	0.251362	0.250179	0.24825	0.245552	0.24208	0.23785	0.232894	0.227269	0.221045	0.214312	0.207171	0.199734	0.192119	0.184448	0.17684	0.169409
0.313118	0.318937	0.323851	0.327756	0.330585	0.332312	0.332953	0.332568	0.331264	0.329187	0.326518	0.323463	0.320246	0.317092	0.314217	0.311821	0.310072	0.309103	0.309003	0.309816	0.311537	0.314113	0.317446	0.321399	0.325796	0.330438	0.335102	0.33956	0.343578	0.346938	0.349437	0.350903	0.351199	0.350231	0.347953	0.344368	0.339527	0.333529	0.326519	0.318678	0.310221	0.301387	0.292429	0.28361	0.275187	0.267405	0.260489	0.254631	0.249987	0.24667	0.244745	0.244228	0.245084	0.247229	0.250532	0.254823	0.259895	0.265514	0.271426	0.277365	0.283064	0.288265	0.292722	0.296215	0.298558	0.2996	0.299235	0.297402	0.29409	0.289334	0.283216	0.275862	0.267435	0.25813	0.248167	0.237786	0.227234	0.216762	0.206614	0.197018	0.188182	0.180287	0.173478	0.167862	0.163507	0.160438	0.158638	0.158047	0.158572	0.160082	0.16242	0.165407	0.168848	0.172539	0.176272	0.179847	0.183072	0.18577	0.187783	0.188975
0.252984	0.252443	0.2517	0.250844	0.249951	0.24908	0.248278	0.247578	0.246998	0.246546	0.246219	0.246005	0.245881	0.245822	0.245795	0.245766	0.2457	0.245563	0.245329	0.244978	0.244501	0.243899	0.243185	0.242388	0.241542	0.240695	0.239899	0.239212	0.238691	0.238393	0.23837	0.238666	0.239314	0.240335	0.241738	0.243511	0.245629	0.248047	0.250705	0.253527	0.256422	0.25929	0.262023	0.264509	0.266636	0.268298	0.269395	0.26984	0.269561	0.268503	0.266635	0.263944	0.260445	0.256175	0.251197	0.245598	0.239487	0.232992	0.226256	0.219436	0.212697	0.206205	0.200129	0.19463	0.189859	0.185955	0.183039	0.181212	0.180552	0.18111	0.182913	0.185959	0.19022	0.195642	0.202146	0.20963	0.217976	0.227047	0.236695	0.246763	0.257092	0.26752	0.277891	0.288055	0.297871	0.307212	0.315965	0.324035	0.331343	0.337831	0.34346	0.348212	0.352088	0.355107	0.357304	0.358723	0.359418	0.359447	0.358862	0.357711
