0.00035	0.000348592	0.000347194	0.000345808	0.000344433	0.000343069	0.000341716	0.000340373	0.000339041	0.000337719	0.000336408	0.000335106	0.000333815	0.000332534	0.000331262	0.00033	0.000328748	0.000327505	0.000326271	0.000325047	0.000323832	0.000322626	0.000321429	0.00032024	0.000319061	0.00031789	0.000316728	0.000315574	0.000314428	0.000313291	0.000312162	0.000311041	0.000309928	0.000308824	0.000307726	0.000306637	0.000305556	0.000304482	0.000303415	0.000302356	0.000301304	0.00030026	0.000299223	0.000298193	0.00029717	0.000296154	0.000295145	0.000294143	0.000293147	0.000292159	0.000291176	0.000290201	0.000289232	0.00028827	0.000287313	0.000286364	0.00028542	0.000284483	0.000283552	0.000282626	0.000281707	0.000280794	0.000279887	0.000278986	0.00027809	0.0002772	0.000276316	0.000275437	0.000274564	0.000273697	0.000272835	0.000271978	0.000271127	0.000270281	0.00026944	0.000268605	0.000267774	0.000266949	0.000266129	0.000265314	0.000264504	0.000263699	0.000262898	0.000262103	0.000261312	0.000260526	0.000259745	0.000258969	0.000258197	0.000257429	0.000256667	0.000255908	0.000255155	0.000254405	0.00025366	0.00025292	0.000252183	0.000251451	0.000250724	0.00025
0.325522	0.330533	0.334821	0.338282	0.340829	0.342396	0.342943	0.342464	0.340982	0.338557	0.335283	0.33128	0.326694	0.321688	0.316434	0.311108	0.305882	0.300918	0.296367	0.292359	0.289004	0.286387	0.284571	0.283589	0.283448	0.284129	0.285591	0.287768	0.290575	0.293914	0.297674	0.301738	0.305986	0.310301	0.31457	0.318691	0.322572	0.326135	0.329315	0.332066	0.334356	0.336168	0.337505	0.338379	0.33882	0.338867	0.338569	0.33798	0.33716	0.336168	0.335065	0.333908	0.332749	0.331637	0.330612	0.329709	0.328954	0.328368	0.327961	0.327737	0.327693	0.32782	0.328101	0.328518	0.329048	0.329666	0.330348	0.33107	0.331808	0.332542	0.333255	0.333932	0.334562	0.335136	0.33565	0.336104	0.336499	0.336842	0.337139	0.337401	0.337641	0.33787	0.338103	0.338351	0.338625	0.338933	0.339281	0.339674	0.340111	0.340591	0.341112	0.341668	0.342253	0.34286	0.34348	0.344099	0.344702	0.345265	0.345758	0.346141
0.315143	0.316804	0.318312	0.319543	0.320374	0.320687	0.320378	0.319365	0.317591	0.315032	0.311695	0.307619	0.302875	0.297555	0.291774	0.285661	0.279353	0.272991	0.266715	0.260658	0.254944	0.249682	0.244965	0.240865	0.237435	0.234702	0.232671	0.231325	0.230626	0.230516	0.230923	0.231763	0.232942	0.234364	0.23593	0.237545	0.239119	0.240571	0.241828	0.242831	0.243531	0.243895	0.243902	0.243542	0.24282	0.24175	0.240354	0.238663	0.236709	0.234529	0.232158	0.229632	0.226983	0.224237	0.221416	0.218539	0.215617	0.212654	0.209652	0.206607	0.203509	0.200349	0.197113	0.193789	0.190365	0.186832	0.183184	0.179421	0.175548	0.171576	0.16752	0.163404	0.159255	0.155106	0.150992	0.146953	0.143028	0.139258	0.135682	0.132339	0.129262	0.12648	0.124017	0.121891	0.120111	0.11868	0.117593	0.116837	0.116394	0.116236	0.116334	0.116652	0.117151	0.117794	0.118539	0.119347	0.120178	0.120995	0.121762	0.122443
0.254346	0.255659	0.256364	0.256505	0.256135	0.255313	0.254102	0.252568	0.250782	0.248816	0.246743	0.244635	0.242564	0.240596	0.238793	0.237211	0.235903	0.234912	0.234281	0.234047	0.234245	0.234908	0.236067	0.237753	0.239993	0.242811	0.246229	0.250262	0.254917	0.260194	0.266083	0.272562	0.279597	0.287142	0.295138	0.30351	0.312174	0.32103	0.329971	0.338878	0.347627	0.35609	0.36414	0.371652	0.37851	0.384607	0.389851	0.394168	0.397502	0.399819	0.401109	0.401387	0.400689	0.39908	0.396645	0.393492	0.389747	0.385551	0.381058	0.376427	0.371821	0.3674	0.363317	0.359713	0.356716	0.354433	0.352951	0.352331	0.352609	0.353794	0.355865	0.358777	0.362457	0.366807	0.371712	0.377035	0.382628	0.388334	0.39399	0.399435	0.404512	0.409073	0.412982	0.416122	0.418394	0.419721	0.42005	0.419353	0.417629	0.414902	0.411223	0.406668	0.401333	0.395336	0.388806	0.381886	0.374717	0.367443	0.360196	0.353095
0.276587	0.272809	0.268956	0.265174	0.261584	0.258292	0.25538	0.252912	0.25093	0.249457	0.2485	0.248049	0.248077	0.248545	0.249403	0.25059	0.252042	0.253688	0.255458	0.257285	0.259103	0.260857	0.262497	0.263982	0.265278	0.266359	0.267207	0.267806	0.268148	0.268224	0.268029	0.26756	0.266813	0.265784	0.264466	0.262855	0.260942	0.258718	0.256174	0.253298	0.250083	0.246523	0.242614	0.238359	0.233767	0.228852	0.223637	0.218153	0.212437	0.206535	0.2005	0.19439	0.18827	0.182209	0.176278	0.170553	0.165104	0.160003	0.155317	0.151105	0.14742	0.144304	0.14179	0.139898	0.138636	0.138	0.137972	0.138524	0.139613	0.141189	0.143189	0.145546	0.148184	0.151025	0.153989	0.156996	0.159969	0.162836	0.165532	0.168	0.170194	0.172079	0.173632	0.174842	0.175712	0.176255	0.176499	0.176481	0.176247	0.175852	0.175358	0.17483	0.174335	0.173941	0.173709	0.1737	0.173959	0.174524	0.175417	0.176641
0.269967	0.259374	0.250011	0.242096	0.235791	0.231199	0.228368	0.227287	0.227898	0.230093	0.233723	0.238605	0.244524	0.25125	0.258534	0.266128	0.273782	0.28126	0.288341	0.294829	0.300561	0.305405	0.309269	0.312101	0.313886	0.314649	0.314449	0.313373	0.311539	0.309081	0.306149	0.302905	0.299512	0.29613	0.292914	0.290002	0.287518	0.285561	0.284206	0.2835	0.283466	0.284094	0.285352	0.287183	0.289508	0.292232	0.295245	0.298427	0.301655	0.304802	0.307746	0.310372	0.312575	0.314269	0.31538	0.315859	0.315675	0.314821	0.313312	0.311181	0.308482	0.305286	0.301677	0.297753	0.293617	0.28938	0.285153	0.281046	0.277164	0.273603	0.270449	0.267773	0.265632	0.264065	0.263094	0.262723	0.262939	0.263712	0.264999	0.266741	0.26887	0.271309	0.273976	0.276784	0.279644	0.282471	0.285181	0.287698	0.289954	0.291891	0.293463	0.294639	0.295399	0.295738	0.295666	0.295199	0.294365	0.293197	0.291729	0.289992
0.385956	0.37491	0.363624	0.352371	0.341397	0.330911	0.321084	0.31205	0.303902	0.296695	0.290447	0.285139	0.280718	0.277104	0.274192	0.271858	0.269968	0.268381	0.266959	0.265571	0.264103	0.262456	0.260559	0.258362	0.255841	0.253	0.249865	0.246481	0.242915	0.239244	0.23556	0.231957	0.228531	0.225376	0.22258	0.220216	0.218344	0.217008	0.216232	0.216018	0.21635	0.217194	0.218495	0.220188	0.222192	0.224419	0.226776	0.22917	0.231507	0.2337	0.235672	0.237356	0.238699	0.239665	0.240236	0.240411	0.240208	0.23966	0.238817	0.23774	0.236501	0.235181	0.23386	0.232624	0.231554	0.230727	0.23021	0.230064	0.230332	0.231049	0.232231	0.233879	0.235981	0.238508	0.241419	0.244662	0.248173	0.251885	0.255725	0.25962	0.263496	0.267286	0.270926	0.27436	0.277543	0.280436	0.283013	0.285258	0.287164	0.288737	0.289992	0.290951	0.291648	0.292117	0.292399	0.292531	0.29255	0.292481	0.292343	0.292136
0.312461	0.310846	0.308752	0.306244	0.303378	0.300203	0.29676	0.29309	0.289229	0.285218	0.281096	0.276904	0.272685	0.268482	0.264336	0.260287	0.256372	0.252623	0.249071	0.245742	0.242655	0.23983	0.237276	0.234999	0.232998	0.231264	0.229781	0.228527	0.227471	0.226578	0.225809	0.225121	0.224471	0.223818	0.223121	0.222346	0.221465	0.220456	0.219308	0.218019	0.216599	0.215069	0.213463	0.211826	0.210216	0.208697	0.207345	0.206239	0.205462	0.205097	0.205227	0.205925	0.207261	0.209291	0.21206	0.215595	0.219907	0.224991	0.230817	0.237341	0.244495	0.252195	0.260339	0.268809	0.277476	0.286204	0.294848	0.303264	0.311309	0.318846	0.325747	0.331897	0.337196	0.341563	0.344936	0.347277	0.34857	0.348823	0.34807	0.346363	0.343779	0.340412	0.33637	0.331775	0.326756	0.321447	0.315982	0.310491	0.3051	0.299922	0.295059	0.290598	0.286607	0.283137	0.280217	0.277853	0.276027	0.274701	0.273809	0.273264
0.298854	0.302628	0.30647	0.310401	0.314442	0.318611	0.322925	0.327401	0.332056	0.336911	0.341984	0.347296	0.352863	0.358697	0.364801	0.371169	0.377781	0.384606	0.391599	0.3987	0.405841	0.412941	0.419914	0.426665	0.433097	0.43911	0.444603	0.449482	0.453653	0.457034	0.459553	0.461151	0.461785	0.46143	0.46008	0.457749	0.454469	0.45029	0.445279	0.439522	0.433114	0.426164	0.41879	0.411116	0.403269	0.395375	0.387559	0.379937	0.372616	0.365691	0.35924	0.35333	0.348007	0.343301	0.339225	0.335775	0.33293	0.330657	0.328907	0.327622	0.326735	0.32617	0.325852	0.3257	0.325639	0.325597	0.325506	0.32531	0.324961	0.324423	0.323671	0.322694	0.321489	0.320067	0.318449	0.316665	0.31475	0.312749	0.310708	0.308676	0.3067	0.304827	0.303097	0.301544	0.300196	0.299067	0.298165	0.297483	0.297006	0.296705	0.296543	0.296474	0.296446	0.296399	0.296271	0.295995	0.295503	0.294724	0.293587	0.292018
0.256518	0.255839	0.254761	0.25324	0.251226	0.248677	0.245553	0.241834	0.237514	0.232609	0.227158	0.221224	0.214886	0.208244	0.20141	0.194503	0.187649	0.180975	0.174603	0.168649	0.163218	0.158403	0.154278	0.150899	0.148302	0.146499	0.145483	0.145223	0.145671	0.146759	0.148407	0.150522	0.153003	0.155744	0.158638	0.161581	0.164473	0.16722	0.16974	0.171961	0.173824	0.175281	0.176301	0.176863	0.176962	0.176603	0.175801	0.17458	0.172972	0.171012	0.168738	0.166192	0.163413	0.160441	0.157312	0.154063	0.150724	0.147325	0.143889	0.140439	0.136995	0.133573	0.130189	0.126859	0.123597	0.12042	0.117345	0.114391	0.111578	0.108928	0.106466	0.104215	0.102201	0.100449	0.0989801	0.0978152	0.09697	0.0964558	0.0962779	0.0964352	0.0969193	0.0977145	0.098797	0.100135	0.10169	0.103416	0.105258	0.10716	0.10906	0.110892	0.112594	0.114103	0.115361	0.116316	0.116922	0.117142	0.116949	0.116323	0.115254	0.113742
