5.002809750000000122e+01,5.002805000000000035e+01,4.997588749999999891e+01,4.994866999999999990e+01,5.002791249999999934e+01
1.154895552768707034e+01,1.153114518152902157e+01,1.155909143649896720e+01,1.155339027000732699e+01,1.153922452517255337e+01
