0.00027500,0.00027600,0.00027700,0.00027800,0.00027900,0.00028000,0.00028100,0.00028200,0.00028300,0.00028400,0.00028500,0.00028600,0.00028700,0.00028800,0.00028900,0.00029000,0.00029100,0.00029200,0.00029300,0.00029400,0.00029500,0.00029600,0.00029700,0.00029800,0.00029900,0.00030000,0.00030100,0.00030200,0.00030300,0.00030400,0.00030500,0.00030600,0.00030700,0.00030800,0.00030900,0.00031000,0.00031100,0.00031200,0.00031300,0.00031400,0.00031500,0.00031600,0.00031700,0.00031800,0.00031900,0.00032000,0.00032100,0.00032200,0.00032300,0.00032400,0.00032500
0.28313054,0.29619009,0.30354025,0.30783956,0.31041831,0.30771229,0.29847069,0.28705014,0.27855308,0.27573775,0.27951594,0.28778436,0.29494568,0.29598827,0.29014372,0.27965604,0.26808130,0.26101805,0.26406398,0.27649352,0.28944357,0.29400949,0.29041477,0.28671585,0.28899168,0.29507749,0.29791376,0.29290443,0.28124162,0.26773702,0.25710530,0.25197285,0.25272358,0.25802615,0.26563592,0.27362823,0.28162601,0.29089464,0.30276878,0.31654611,0.32891093,0.33579266,0.33529658,0.32932314,0.32268571,0.32050936,0.32557519,0.33686894,0.34990935,0.35887499,0.35969264
0.28186340,0.29539357,0.30449072,0.31096856,0.31537968,0.31385569,0.30474775,0.29243293,0.28279861,0.27914525,0.28218380,0.28968412,0.29630870,0.29710486,0.29115779,0.28074338,0.26923100,0.26161717,0.26368815,0.27644398,0.29250987,0.30201000,0.30253626,0.30083544,0.30408619,0.31162424,0.31624717,0.31198924,0.29914806,0.28275651,0.26819480,0.25858083,0.25471523,0.25588755,0.26059025,0.26739543,0.27590530,0.28684466,0.30078302,0.31645398,0.33038759,0.33855604,0.33892243,0.33297730,0.32519122,0.32080736,0.32325841,0.33244473,0.34466650,0.35440682,0.35725218
0.27058531,0.28606492,0.29807743,0.30661385,0.31050230,0.30650101,0.29432495,0.27914525,0.26758109,0.26331539,0.26640913,0.27395016,0.28100836,0.28325405,0.27945747,0.27120265,0.26169028,0.25596047,0.25958149,0.27339899,0.29011960,0.29974220,0.29956745,0.29662679,0.29901159,0.30657812,0.31169306,0.30776076,0.29506672,0.27895302,0.26474760,0.25526182,0.25131141,0.25251069,0.25742867,0.26429976,0.27242319,0.28258116,0.29555973,0.31021989,0.32324610,0.33092038,0.33138750,0.32583204,0.31813874,0.31336311,0.31546539,0.32508199,0.33867053,0.35008835,0.35403952
0.27936778,0.29010963,0.29722197,0.30264509,0.30534301,0.30138935,0.29000792,0.27613043,0.26629879,0.26398325,0.26864789,0.27703361,0.28460333,0.28722234,0.28314257,0.27435067,0.26613434,0.26416440,0.27012416,0.27954969,0.28512431,0.28332896,0.27776553,0.27533784,0.27925683,0.28616790,0.28976117,0.28640084,0.27732331,0.26659094,0.25798554,0.25356377,0.25381319,0.25810286,0.26505804,0.27334614,0.28271223,0.29412159,0.30833887,0.32399264,0.33713296,0.34318407,0.34003059,0.32988642,0.31851749,0.31230122,0.31489697,0.32532678,0.33842448,0.34746447,0.34765510
0.27092060,0.27578083,0.27973605,0.28418086,0.28637627,0.28201381,0.27109668,0.25892448,0.25142876,0.25120669,0.25743543,0.26715885,0.27606913,0.28006839,0.27796150,0.27269120,0.26913129,0.27011352,0.27424959,0.27733143,0.27597768,0.27049299,0.26461288,0.26236072,0.26474105,0.26912054,0.27158281,0.26987622,0.26452536,0.25787374,0.25252890,0.25037052,0.25214185,0.25736044,0.26473043,0.27315893,0.28266654,0.29413838,0.30780860,0.32177295,0.33212672,0.33506901,0.32961653,0.31891477,0.30902003,0.30572462,0.31131141,0.32321954,0.33544494,0.34181033,0.33910733
0.27852563,0.28299399,0.28669537,0.29214330,0.29726428,0.29604192,0.28634887,0.27304165,0.26304163,0.26026066,0.26473838,0.27354109,0.28195070,0.28572265,0.28340998,0.27685570,0.26999925,0.26698316,0.26975752,0.27627467,0.28166955,0.28252061,0.28019151,0.27940719,0.28332953,0.29026668,0.29519380,0.29417082,0.28731467,0.27814737,0.27075352,0.26747476,0.26841639,0.27222564,0.27723446,0.28257013,0.28886242,0.29783201,0.31055060,0.32556861,0.33875184,0.34540104,0.34318475,0.33372756,0.32189180,0.31341099,0.31219160,0.31841646,0.32829584,0.33587315,0.33622800
0.27312442,0.28091688,0.28785513,0.29726480,0.30628642,0.30630285,0.29379095,0.27537963,0.26064077,0.25441454,0.25660232,0.26450775,0.27360162,0.27905572,0.27867006,0.27398762,0.26860446,0.26585468,0.26718945,0.27135964,0.27525575,0.27665933,0.27657720,0.27840836,0.28439626,0.29282884,0.29882456,0.29814348,0.29063480,0.28024997,0.27180824,0.26773068,0.26753000,0.26963053,0.27307723,0.27788898,0.28477122,0.29480049,0.30853845,0.32448915,0.33848485,0.34551166,0.34300165,0.33277245,0.32003663,0.31062258,0.30850389,0.31449290,0.32588327,0.33720159,0.34255048
0.28150312,0.28573766,0.29014491,0.29508872,0.29546853,0.28634093,0.26981254,0.25361311,0.24427662,0.24384143,0.25146490,0.26497367,0.28059299,0.29368697,0.30157523,0.30536416,0.30820388,0.31173312,0.31456641,0.31405381,0.30906650,0.30129663,0.29459209,0.29301870,0.29836031,0.30834424,0.31746136,0.32062540,0.31686221,0.30961927,0.30353193,0.30090605,0.30087279,0.30109177,0.29993148,0.29769544,0.29670167,0.30023170,0.31040210,0.32596832,0.34193422,0.35191372,0.35187788,0.34257502,0.32894729,0.31716262,0.31132193,0.31166861,0.31497225,0.31663523,0.31332178
0.28551058,0.28835979,0.29202539,0.29614871,0.29569978,0.28576430,0.26824482,0.25127459,0.24204369,0.24241833,0.25089576,0.26518499,0.28173110,0.29577666,0.30458239,0.30980765,0.31499831,0.32100437,0.32499424,0.32370925,0.31671812,0.30679361,0.29832492,0.29536712,0.29959352,0.30875260,0.31742948,0.32060245,0.31728617,0.31081874,0.30561181,0.30365331,0.30377191,0.30353078,0.30151893,0.29843115,0.29683426,0.29996288,0.30973748,0.32476833,0.33997785,0.34893653,0.34778981,0.33784984,0.32467299,0.31428842,0.30950683,0.30888673,0.30857280,0.30516216,0.29756898
