0.98138740,0.98188287,0.98706620,0.98944479,0.98704701,0.98239570,0.97943847,0.97974395,0.96959164,0.94793762,0.93202499,0.94259375,0.95566069,0.96577821,0.97214015,0.97658080,0.98364388,0.99313358,0.99252205,0.98846354,0.98552320,0.98324976,0.98109429,0.97908212,0.98093340,0.97745228,0.94734944,0.93572221,0.91275463,0.89731349,0.89165584,0.90417738,0.91500047,0.91263697,0.91687225,0.86408269,0.85117597,0.87773219,0.90431430,0.95043797,0.97467195,0.96490210,0.95903476,0.97157438,0.98642546,0.99240422,0.97123001,0.95964497,0.97144693,0.98722790
0.98155403,0.98352737,0.98855581,0.99047420,0.98463201,0.97554933,0.96945686,0.97271426,0.95329741,0.92027015,0.89917175,0.90717257,0.92063581,0.93301019,0.94222070,0.94984172,0.97057777,0.99272334,0.98692351,0.97654337,0.97125641,0.96951656,0.97066407,0.97313813,0.97702156,0.97616255,0.92915107,0.90780076,0.89501825,0.89069666,0.89592049,0.90741088,0.90783099,0.89322825,0.89075470,0.85511833,0.81767533,0.82965742,0.88334463,0.96072283,0.96064251,0.94651959,0.94269846,0.94579775,0.94819853,0.96111116,0.96319174,0.94267091,0.94774198,0.97603439
0.97657578,0.98291552,0.98818722,0.98713404,0.97883940,0.97062647,0.96650797,0.96738669,0.93727137,0.89965312,0.88212037,0.89207100,0.90805864,0.92592176,0.94387721,0.96115334,0.98008858,0.99488341,0.99004671,0.97989109,0.97144516,0.96603736,0.96334819,0.96163604,0.96462880,0.97073872,0.93248608,0.91374862,0.89648878,0.88784786,0.89372586,0.91405709,0.92728896,0.92092315,0.89600196,0.84811840,0.84772000,0.86824725,0.90807328,0.96035081,0.96117270,0.94907897,0.94102739,0.94318307,0.94768927,0.96007249,0.96237630,0.93358065,0.92782805,0.95631431
0.94996390,0.96167795,0.96954135,0.97458729,0.97511473,0.97125155,0.97180267,0.97201091,0.93753094,0.90086457,0.88722638,0.89323218,0.90145564,0.90923265,0.92131115,0.94168788,0.96633888,0.98298274,0.97597370,0.96141495,0.95235194,0.94915437,0.94773222,0.94648233,0.94919196,0.95153078,0.93215841,0.92830011,0.92421182,0.92554023,0.94459913,0.95831981,0.94502831,0.91935155,0.89620936,0.86363466,0.86622319,0.87046646,0.89362268,0.94245181,0.93977195,0.92963233,0.93039972,0.93597685,0.93831782,0.95833858,0.95976666,0.93976837,0.95971129,0.98596653
0.95068535,0.95767685,0.96583401,0.97130505,0.97448356,0.97651830,0.97841792,0.97355487,0.93444286,0.90108943,0.88715932,0.89314447,0.90359209,0.91192779,0.92305684,0.94502249,0.97228785,0.98108208,0.97343309,0.95743348,0.94777546,0.94620700,0.94730886,0.94503240,0.94133435,0.94216999,0.94830168,0.94801840,0.93756110,0.93040355,0.93609779,0.94251213,0.94032221,0.93363540,0.92444208,0.90096240,0.88398388,0.87679123,0.88802726,0.93882873,0.94237244,0.93353961,0.92904222,0.93600560,0.93819684,0.95718199,0.95769089,0.94179353,0.95560393,0.98447308
0.93127926,0.93627472,0.94415042,0.95709722,0.96907033,0.98049493,0.98335576,0.94230475,0.92982307,0.90285682,0.89531693,0.89977491,0.90497997,0.91112781,0.92363842,0.95172901,0.97916202,0.97441000,0.96129145,0.94823252,0.94450817,0.94738432,0.95077040,0.95177930,0.94995582,0.94471962,0.94168541,0.93939009,0.93220693,0.92683535,0.93398383,0.94014156,0.92363138,0.90259269,0.91199800,0.90275561,0.90037038,0.90383571,0.92967079,0.94998858,0.94469746,0.94236242,0.93917252,0.94843969,0.94623932,0.93532452,0.91958625,0.91147368,0.94049947,0.96141637
0.92610625,0.93048162,0.93920837,0.95469080,0.97325869,0.98714916,0.98388177,0.94557663,0.92606954,0.90078893,0.89328210,0.89963543,0.90755139,0.91699301,0.92986923,0.95191656,0.97317861,0.97815233,0.96744325,0.95441123,0.94974802,0.95006828,0.94957485,0.94986431,0.95161493,0.94761170,0.94615816,0.94272882,0.93438393,0.92728867,0.92771218,0.92577514,0.91028593,0.89528877,0.90558460,0.89818758,0.89553836,0.89877005,0.92109858,0.94697933,0.95262419,0.95469677,0.94858008,0.95216527,0.94612031,0.91475411,0.87840651,0.87816251,0.92364685,0.95623053
0.91898482,0.91697988,0.92170067,0.93740537,0.95997959,0.97580627,0.96439446,0.91111196,0.88989997,0.87361062,0.87346738,0.87861096,0.88400373,0.89440113,0.91358092,0.94400169,0.96764901,0.96831241,0.96153425,0.95254420,0.95016948,0.95224149,0.95080533,0.94950773,0.95816926,0.95538497,0.94999891,0.94611336,0.94156449,0.93748386,0.93440773,0.92746108,0.91630428,0.91377503,0.92215895,0.90437347,0.89925853,0.89974449,0.92280737,0.95580048,0.96379227,0.95929106,0.95539199,0.95604767,0.96133691,0.95397159,0.92710558,0.90633650,0.92292600,0.94705973
0.87941484,0.88975987,0.91704105,0.94007900,0.95874870,0.96927232,0.95450079,0.93132555,0.91722796,0.90012804,0.89543250,0.89336350,0.88941277,0.89294340,0.90605620,0.93242364,0.95964684,0.96778820,0.96225797,0.95705695,0.95844684,0.95948078,0.95460815,0.94837679,0.93594754,0.91941699,0.91077069,0.91315523,0.91464572,0.91747740,0.92735394,0.93803281,0.94107285,0.93227241,0.92681615,0.92660460,0.92150600,0.91984574,0.93588242,0.94182025,0.93463525,0.92563321,0.92287034,0.93688531,0.95109685,0.94495270,0.90917620,0.90910639,0.94245302,0.96154822
0.89623123,0.90490421,0.92425804,0.94597785,0.96308018,0.97032422,0.95296532,0.92794898,0.90938391,0.89767362,0.89697307,0.89542054,0.89207781,0.89663433,0.91223281,0.93960681,0.95891823,0.96454387,0.96276713,0.95964317,0.96134647,0.96206057,0.95376910,0.94204861,0.93010751,0.91437457,0.90438648,0.90310318,0.90567229,0.91236751,0.92470093,0.93485127,0.94166757,0.93897552,0.92878422,0.91772809,0.91085970,0.92442931,0.94271518,0.93865593,0.92958291,0.91998511,0.91508533,0.93300060,0.96126846,0.95150853,0.91110506,0.91526069,0.94510244,0.96289450
0.85351063,0.85105914,0.87558782,0.90742531,0.93044922,0.93721744,0.92718265,0.90420883,0.88648006,0.87218618,0.86323405,0.85296735,0.84353974,0.84202948,0.85040208,0.87823952,0.91695208,0.93788270,0.93003349,0.91661567,0.91214046,0.90788427,0.89434849,0.87924572,0.86491234,0.85021425,0.84939878,0.84803972,0.83690751,0.84289966,0.86078060,0.88376502,0.90819062,0.91763737,0.88829212,0.87405975,0.86193773,0.86940901,0.88099729,0.88716853,0.88106671,0.85608630,0.82765042,0.84931730,0.89330318,0.88566820,0.84849221,0.87592629,0.92430132,0.95716109
0.88288848,0.89876897,0.90946978,0.92273985,0.93538182,0.94259051,0.93215481,0.90070441,0.89216060,0.88806597,0.88555615,0.88232553,0.88046046,0.89204656,0.90151567,0.91672904,0.94141305,0.94967859,0.93356900,0.90653211,0.89443355,0.88683972,0.87050248,0.86344196,0.84772412,0.82260667,0.80685626,0.80160541,0.80235833,0.82257892,0.84442420,0.85801902,0.87565795,0.90665195,0.89192723,0.87893278,0.88108998,0.89771324,0.90716353,0.90647032,0.89511787,0.87104353,0.84884099,0.87269110,0.91673320,0.94186897,0.90971258,0.89351099,0.92289839,0.93868915
0.85675662,0.87576989,0.89282427,0.90934682,0.92520531,0.93329998,0.92436513,0.88858106,0.86803418,0.86211271,0.85594810,0.84926140,0.84336764,0.85603674,0.87272937,0.89864664,0.93149127,0.94231380,0.92397600,0.88850312,0.86719899,0.86321331,0.85856669,0.84605645,0.79966774,0.79243147,0.79679300,0.79840085,0.80820529,0.82525991,0.84042315,0.84471142,0.84446280,0.85338875,0.83492302,0.83073072,0.83565764,0.86322597,0.87461487,0.87191946,0.85981031,0.84487792,0.83042296,0.85856804,0.89299166,0.90861032,0.86722865,0.85383543,0.88176286,0.91947977
0.88017769,0.89900133,0.91799447,0.92368975,0.92117933,0.92176720,0.90901858,0.87357723,0.84829141,0.83976643,0.82794864,0.81927285,0.81227917,0.82081532,0.83927416,0.86067416,0.88598149,0.89102719,0.87792142,0.84578635,0.81973996,0.81511487,0.81705801,0.82637487,0.81601213,0.80703920,0.78910968,0.77024640,0.76747542,0.78620914,0.80575844,0.81546246,0.81523374,0.83281056,0.83762120,0.83223868,0.81491306,0.81440007,0.84024483,0.85667617,0.85669020,0.84001518,0.79938411,0.81804308,0.87352919,0.90536504,0.88948811,0.86191066,0.87421244,0.91040729
0.87439783,0.88347825,0.89983626,0.90831165,0.90494538,0.91246717,0.91434799,0.89857704,0.87693925,0.86233646,0.85287643,0.84497235,0.83752588,0.84810937,0.87261041,0.87207584,0.86656663,0.86846506,0.87039835,0.86158036,0.84874618,0.84789787,0.85324227,0.86683455,0.85802846,0.84144317,0.81445705,0.79533708,0.79457841,0.81333284,0.83429563,0.84077009,0.82804086,0.84950964,0.85386817,0.85837660,0.84479960,0.82296532,0.83264361,0.84682365,0.84137384,0.77948549,0.78988216,0.81811616,0.84499205,0.88462352,0.88869238,0.86284648,0.86923717,0.89885183
0.88781028,0.90067148,0.90828097,0.90748489,0.90903786,0.91504682,0.91143589,0.88826350,0.86012523,0.84358367,0.82742204,0.81320966,0.82438438,0.86247841,0.88436943,0.89132084,0.88282382,0.87840322,0.88424600,0.87992793,0.86330485,0.85249305,0.85191023,0.86032832,0.84390864,0.82261788,0.79990744,0.78984585,0.79541706,0.81231816,0.83091128,0.83601322,0.82578214,0.84653389,0.86248129,0.86892817,0.86108141,0.84756291,0.83934191,0.82846648,0.80384315,0.73806802,0.74354004,0.77355291,0.82094599,0.84082366,0.85838257,0.88113051,0.88928216,0.90914857
0.93172597,0.94362597,0.93757973,0.93158844,0.92344405,0.92105037,0.92503617,0.92668116,0.91707384,0.90324466,0.89204354,0.88813518,0.90453887,0.92959586,0.93975773,0.94058676,0.93490095,0.92554932,0.92513973,0.92926095,0.92189494,0.90980196,0.89916469,0.90422919,0.89320970,0.88181207,0.87429160,0.87320570,0.87785037,0.89161500,0.90834290,0.91524869,0.90794890,0.91406574,0.91426389,0.91916319,0.92570961,0.92710577,0.92564884,0.91723736,0.89260119,0.84916701,0.81967613,0.83489557,0.85912002,0.88758958,0.92520396,0.93828540,0.92591764,0.90351885
0.91947494,0.93703888,0.94383815,0.94454955,0.93575582,0.92461014,0.92438171,0.93343799,0.92934506,0.91813004,0.90465713,0.89659503,0.91220154,0.94128206,0.95033291,0.93814325,0.91907550,0.90961449,0.90284630,0.90462797,0.90803759,0.90409886,0.89093749,0.88617492,0.87448807,0.85336428,0.84292347,0.85822302,0.87888001,0.89672521,0.91799208,0.93153321,0.91457737,0.91340289,0.91530876,0.91181848,0.90721753,0.90094412,0.89634123,0.89297034,0.87983453,0.83475525,0.81384978,0.83011663,0.84612675,0.87557421,0.91747959,0.94087638,0.94231443,0.93853373
0.91755153,0.93319636,0.94053250,0.94428351,0.93786107,0.92628880,0.92237552,0.93157107,0.92838620,0.91835717,0.90596520,0.89925901,0.91609279,0.94506799,0.95252580,0.93916735,0.92291630,0.91255367,0.89823314,0.89673668,0.90290115,0.89988590,0.88885760,0.88520942,0.87082531,0.85118226,0.83730676,0.84128065,0.85603310,0.87760152,0.90463652,0.93098926,0.92195015,0.91797858,0.92073190,0.91729448,0.91177569,0.90898086,0.90709354,0.89712760,0.86771995,0.80916534,0.79477468,0.81477937,0.83885005,0.87089449,0.91125687,0.93505361,0.93798466,0.93822520
0.93700095,0.93687228,0.93727446,0.93503265,0.92354043,0.92491017,0.93561503,0.93662212,0.92958027,0.92057170,0.90854684,0.90291419,0.92074449,0.94703919,0.95173044,0.93744647,0.92372252,0.92411451,0.91494096,0.90411353,0.89547372,0.88057144,0.86702393,0.88253137,0.87012400,0.85244177,0.84602548,0.85388682,0.86667046,0.88596103,0.90714180,0.92894721,0.92707829,0.92373214,0.91486104,0.89396896,0.88854110,0.89751963,0.90025078,0.89005006,0.85267191,0.78220292,0.79798511,0.81319308,0.83332279,0.88685334,0.93347761,0.94321947,0.93568878,0.94036443
