0.30167242,0.30528164,0.30199124,0.32870325,0.34277650,0.32662903,0.31642744,0.26110435,0.25734778,0.25691687,0.28575567,0.29526303,0.27369363,0.26783313,0.25407462,0.22426842,0.20868551,0.21834837,0.24542340,0.26895028,0.26809441,0.24502635,0.23068366,0.23456583,0.22690134,0.21997387
0.25059892,0.24311734,0.20981635,0.22393801,0.22236905,0.19587240,0.21816031,0.21564011,0.16904288,0.09154588,0.15550550,0.23048072,0.21763968,0.17884436,0.15172154,0.15427044,0.18933699,0.25122425,0.28109982,0.24640516,0.22055916,0.16876982,0.14208844,0.17696584,0.22363885,0.22410690
0.30814772,0.31303324,0.25727662,0.11552103,0.07081379,0.07555401,0.11668085,0.18324452,0.27351499,0.32644665,0.31624225,0.25067049,0.18315433,0.12905130,0.11039157,0.14848968,0.16819261,0.19514119,0.24526016,0.30266812,0.33761856,0.33706481,0.29290566,0.23226068,0.16385598,0.15562000
0.14804960,0.22755317,0.25552096,0.23006852,0.26942215,0.29588193,0.28456271,0.26286843,0.25348903,0.22903509,0.18441261,0.16032255,0.16812956,0.18810380,0.18693773,0.18404130,0.20766792,0.22769490,0.23549247,0.25228879,0.26676935,0.26126546,0.23946237,0.23455587,0.23806775,0.20864887
0.20267941,0.19317662,0.18335572,0.14443005,0.13553420,0.15738029,0.19212079,0.16765367,0.16076027,0.17888581,0.14814110,0.12734007,0.11061658,0.08522395,0.12205912,0.13914173,0.16454834,0.19343303,0.21474176,0.21782915,0.19464058,0.15579007,0.13214885,0.13969584,0.17914192,0.22698544
0.13057843,0.14201348,0.16077033,0.15615357,0.15869796,0.13893220,0.17869268,0.20924913,0.18400796,0.13694652,0.10963399,0.10817642,0.13785440,0.21154107,0.22389415,0.16078335,0.16708965,0.17459504,0.18854812,0.18519316,0.16565381,0.14572664,0.12944182,0.10155437,0.06234629,0.06295436
0.24096456,0.22230985,0.17569562,0.16963798,0.15714547,0.17673362,0.21802530,0.23358413,0.19576617,0.11913591,0.07643157,0.06805525,0.06329789,0.08642785,0.10650647,0.09701577,0.05173256,0.08032803,0.13861360,0.16576109,0.15092205,0.14052004,0.16534363,0.21438820,0.24968165,0.23356314
0.21865136,0.14363292,0.12040330,0.25559724,0.22868910,0.18320489,0.16597273,0.19141661,0.19516847,0.18026401,0.17897643,0.20203196,0.21518493,0.17998683,0.17107446,0.18115761,0.18724370,0.19567203,0.20299320,0.19906269,0.18826278,0.18313173,0.19034896,0.18405082,0.18575113,0.21041343
0.20508546,0.19487971,0.20581480,0.18297845,0.15357631,0.11549990,0.11497525,0.18880525,0.21514309,0.17787505,0.14934536,0.14926746,0.16660218,0.17548972,0.14022852,0.09112258,0.06435257,0.05865453,0.07959856,0.11022251,0.13201999,0.14018162,0.16736722,0.20440966,0.20929408,0.20289973
0.23587918,0.21638175,0.17644674,0.19312611,0.22133960,0.25063187,0.24061106,0.21013338,0.20935610,0.22065091,0.21665887,0.20056780,0.20077301,0.19819666,0.18103790,0.15491171,0.13984744,0.16203699,0.21808147,0.25431809,0.27143873,0.26887270,0.24384315,0.23446909,0.24989757,0.25148572
0.17063192,0.16535378,0.13519993,0.14052800,0.22210743,0.24063775,0.21252166,0.18484437,0.17288966,0.16975677,0.17147495,0.17980879,0.18747680,0.20196590,0.21186967,0.20229947,0.19640935,0.19706831,0.20986583,0.22427907,0.22341203,0.20246229,0.13176460,0.10838697,0.18987773,0.21690053
0.15449023,0.15172520,0.13930321,0.14322467,0.18827107,0.16199249,0.11273340,0.10935826,0.14203560,0.18703362,0.18010097,0.16316595,0.14871909,0.14420819,0.14919923,0.15066105,0.15214686,0.13868478,0.08618627,0.06932929,0.07808582,0.11425271,0.17634020,0.22827866,0.24593401,0.23076573
