0.48092437,0.48957224,0.49290931,0.47855018,0.47802122,0.46998460,0.48150308,0.47530738,0.39890838,0.35832559,0.34777879,0.38977096,0.41833570,0.43712864,0.45240537,0.46983778,0.47397851,0.47239020,0.50558463,0.51586654,0.51295018,0.50458954,0.48438413,0.45358466,0.43219370,0.44200553,0.41157815,0.36291000,0.34782000,0.36152085,0.38537782,0.43835974,0.47861778,0.44584881,0.38987498,0.33372620,0.33692737,0.32561732,0.32362601,0.33496226,0.33810475,0.34857004,0.38312413,0.42658054,0.42538088,0.38206142,0.42380172,0.46448084,0.46534611,0.43968271
0.44815773,0.45090425,0.45493094,0.44697536,0.44229377,0.44525813,0.46621946,0.45404719,0.36072823,0.32188349,0.30806872,0.33591838,0.35244956,0.36263775,0.37571926,0.40191050,0.42694839,0.43911928,0.47338801,0.47857538,0.46712211,0.45878086,0.45232153,0.43883645,0.42383596,0.41440097,0.38142186,0.34214152,0.33098269,0.34483779,0.37693422,0.42624847,0.45020431,0.40640738,0.35635142,0.30827444,0.26912835,0.24735820,0.25857909,0.28009254,0.30354975,0.32989863,0.36401971,0.38920732,0.38400616,0.36452308,0.34702098,0.39506843,0.40258290,0.38375206
0.44532099,0.45523643,0.45880042,0.44621344,0.43952987,0.43914609,0.44528959,0.39237183,0.29353257,0.26809499,0.28993821,0.32330824,0.34569538,0.36549975,0.39276395,0.44474361,0.48059268,0.48048263,0.49851850,0.49156993,0.47377397,0.46859710,0.46237116,0.44500936,0.42531437,0.41343836,0.38947968,0.37827419,0.36259084,0.35667747,0.37846386,0.43116745,0.45599574,0.40618393,0.32534793,0.28204575,0.26715139,0.25597902,0.25785600,0.25911785,0.27693221,0.30160975,0.33755648,0.36595414,0.35112006,0.33229414,0.32266276,0.35760508,0.36803580,0.35211496
0.37218739,0.38845059,0.39954032,0.40205959,0.40676372,0.41427163,0.41980194,0.33782040,0.26277336,0.24870990,0.27017715,0.28261495,0.28513661,0.28946951,0.31899049,0.38002890,0.40893281,0.39633786,0.41906092,0.42833232,0.42756901,0.42295640,0.40219821,0.37542193,0.35521126,0.35859533,0.34278746,0.33720796,0.32461517,0.32117164,0.36795118,0.42154710,0.41092776,0.33189271,0.24489624,0.21362908,0.20382151,0.19800197,0.20458387,0.22182823,0.24454597,0.27194857,0.30596443,0.31261066,0.28386135,0.30154727,0.33968598,0.32977067,0.31571341,0.26999698
0.35270279,0.36853682,0.38652980,0.39896512,0.41545135,0.42631800,0.42169452,0.34776925,0.27852031,0.25875654,0.27019857,0.27905340,0.27658920,0.27921162,0.31186937,0.37501507,0.41035721,0.37275429,0.40753036,0.44245741,0.44236724,0.43026620,0.40252127,0.36635557,0.33536746,0.32246627,0.34395258,0.35967171,0.35484347,0.34784634,0.36727576,0.39317811,0.39567045,0.36196786,0.29400825,0.23165946,0.19681698,0.19185609,0.20613597,0.23113745,0.25228948,0.27010379,0.28509103,0.30624249,0.28271792,0.30673724,0.33701789,0.32958505,0.31075122,0.25497391
0.33395653,0.34961851,0.37031882,0.39460971,0.40786345,0.39924390,0.32919126,0.27984576,0.29786502,0.28519010,0.29981002,0.31166625,0.32154395,0.33503045,0.34558411,0.37078597,0.38555495,0.39211597,0.43581861,0.45521847,0.45649026,0.43751977,0.40766144,0.37398462,0.33821420,0.31726237,0.31895299,0.33871283,0.34914533,0.35704215,0.39305222,0.43133542,0.40613465,0.32420980,0.27886536,0.24496558,0.21934183,0.21893508,0.22271346,0.22741025,0.26048374,0.28216314,0.30003801,0.34328438,0.33342984,0.32242754,0.30495358,0.28300337,0.25135204,0.20280109
0.31921564,0.32964276,0.34721275,0.36633161,0.37695052,0.36452548,0.30424772,0.30845756,0.32178838,0.29772723,0.30229047,0.31179070,0.32472552,0.34767502,0.37164782,0.39040708,0.40788006,0.43972778,0.46409663,0.45633852,0.43863820,0.41828587,0.39314883,0.36010114,0.32719796,0.32329423,0.34714989,0.37039020,0.37851776,0.38570619,0.41016235,0.43093089,0.40834248,0.33574707,0.28050293,0.24151739,0.22557693,0.23343196,0.24281786,0.23317283,0.26460655,0.29806005,0.30894522,0.33053380,0.32307450,0.27778938,0.23950359,0.23295528,0.23827371,0.22338022
0.36098259,0.36767055,0.37759734,0.39183506,0.40263215,0.39274692,0.33363497,0.29048223,0.30261122,0.29241249,0.30514901,0.32131262,0.34494244,0.38098043,0.41905026,0.44764339,0.44737921,0.46398398,0.47584041,0.45945386,0.43319940,0.40878566,0.38537444,0.37027939,0.35573608,0.35239632,0.36704083,0.38660834,0.40104983,0.41306146,0.42827795,0.44100681,0.43894740,0.41176229,0.35931140,0.27595645,0.25759114,0.27083718,0.28032564,0.26478513,0.29206845,0.33008931,0.35216611,0.37645827,0.39283745,0.36991127,0.30635292,0.26152167,0.25239385,0.23139550
0.28993443,0.31343153,0.36547861,0.39888720,0.40808363,0.38574726,0.34141249,0.34045546,0.33204163,0.31417418,0.31220773,0.30971421,0.32634612,0.35698842,0.38000137,0.40828481,0.43896977,0.46519135,0.48355306,0.47843193,0.45855023,0.42895916,0.39312543,0.34643580,0.30904459,0.31445286,0.33965394,0.35163173,0.35862870,0.38395330,0.42151955,0.44729318,0.42409734,0.32812563,0.24469211,0.20511908,0.20139333,0.22581042,0.23823595,0.24074206,0.27221771,0.30235078,0.34149912,0.37878952,0.37445770,0.34185576,0.27632829,0.24545040,0.23001622,0.20767070
0.31336227,0.33892010,0.37897789,0.40828297,0.41596320,0.39602986,0.34725794,0.32798142,0.30708673,0.30347553,0.30394668,0.30415153,0.32403707,0.36046639,0.39590649,0.42581522,0.42702339,0.42155986,0.43269143,0.43084359,0.41115212,0.37997188,0.35437295,0.33190386,0.30397158,0.31186253,0.34194279,0.35309295,0.35509723,0.37739838,0.40560672,0.41434019,0.38508040,0.29258307,0.20500168,0.19121145,0.22033275,0.24533047,0.23585372,0.23459651,0.25953942,0.28146650,0.31301525,0.36270739,0.39160009,0.36245823,0.28683591,0.25924447,0.25567008,0.23502623
