8.3	0	0
8.3334	0	0
8.3667	0	0
8.4	0	0
8.4333	0	0
8.4667	0	0
8.5	0	0
8.5334	0	0
8.5667	0	0
8.6	0	0
8.6333	0	0
8.6667	0	0
8.7	0	0
8.7334	0	0
8.7667	0	0
8.8	0	0
8.8334	0	0
8.8667	0	0
8.9	0	0
8.9334	0	0
8.9667	0	0
9	0	0
9.0334	0	0
9.0667	0	0
9.1	0	0
9.1333	0	0
9.1667	0	0
9.2	0	0
9.2334	0	0
9.2667	0	0
9.3	0	0
9.3334	0	0
9.3667	0	0
9.4	0	0
9.4334	0	0
9.4667	0	0
9.5	0	0
9.5334	0	0
9.5667	0	0
9.6	0	0
9.6334	0	0
9.6667	0	0
9.7	0	0
9.7334	0	0
9.7667	0	0
9.8	0	0
9.8333	0	0
9.8667	0	0
9.9	0	0
9.9334	0	0
9.9667	0	0
10	0	0
10.0334	0	0
10.0667	0	0
10.1	0	0
10.1334	0	0
10.1667	0	0
10.2	0	0
10.2334	0	0
10.2667	0	0
10.3	0	0
10.3334	0	0
10.3667	0	0
10.4	0	0
10.4333	0	0
10.4667	0	0
10.5	0	0
10.5334	0	0
10.5667	0	0
10.6	0	0
10.6334	0	0
10.6667	0	0
10.7	0	0
10.7334	0	0
10.7667	0	0
10.8	0	0
10.8334	0	0
10.8667	0	0
10.9	0	0
10.9333	0	0
10.9667	0	0
11	0	0
11.0334	0	0
11.0667	0	0
11.1	0	0
11.1333	0	0
11.1667	0	0
11.2	0	0
11.2334	0	0
11.2667	0	0
11.3	0	0
11.3334	0	0
11.3667	0	0
11.4	0	0
11.4334	0	0
11.4667	0	0
11.5	0	0
11.5334	0	0
11.5667	0	0
11.6	0	0
11.6333	0	0
11.6667	0	0
11.7	0	0
11.7334	0	0
11.7667	0	0
11.8	0	0
11.8334	0	0
11.8667	0	0
11.9	0	0
11.9334	0	0
11.9667	0	0
12	0	0
12.0334	0	0
12.0667	0	0
12.1	0	0
12.1334	0	0
12.1667	0	0
12.2	0	0
12.2334	0	0
12.2667	0	0
12.3	0	0
12.3333	0	0
12.3667	0	0
12.4	0	0
12.4334	0	0
12.4667	0	0
12.5	0	0
12.5334	0	0
12.5667	0	0
12.6	0	0
12.6334	0	0
12.6667	0	0
12.7	0	0
12.7334	0	0
12.7667	0	0
12.8	0	0
12.8334	0	0
12.8667	0	0
12.9	0	0
12.9333	0	0
12.9667	0	0
13	0	0
13.0334	0	0
13.0667	0	0
13.1	0	0
13.1334	0	0
13.1667	0	0
13.2	0	0
13.2334	0	0
13.2667	0	0
13.3	0	0
13.3334	0	0
13.3667	0	0
13.4	0	0
13.4333	0	0
13.4667	0	0
13.5	0	0
13.5334	0	0
13.5667	0	0
13.6	0	0
13.6333	0	0
13.6667	0	0
13.7	0	0
13.7334	0	0
13.7667	0	0
13.8	0	0
13.8334	0	0
13.8667	0	0
13.9	0	0
13.9334	0	0
13.9667	0	0
14	0	0
14.0334	0	0
14.0667	0	0
14.1	0	0
14.1333	0	0
14.1667	0	0
14.2	0	0
14.2334	0	0
14.2667	0	0
14.3	0	0
14.3334	0	0
14.3667	0	0
14.4	0	0
14.4334	0	0
14.4667	0	0
14.5	0	0
14.5334	0	0
14.5667	0	0
14.6	0	0
14.6334	0	0
14.6667	0	0
14.7	0	0
14.7334	0	0
14.7667	0	0
14.8	0	0
14.8333	0	0
14.8667	0	0
14.9	0	0
14.9334	0	0
14.9667	0	0
15	0	0
15.0334	0	0
15.0667	0	0
15.1	0	0
15.1334	0	0
15.1667	0	0
15.2	0	0
15.2334	0	0
15.2667	0	0
15.3	0	0
15.3334	0	0
15.3667	0	0
15.4	0	0
15.4333	0	0
15.4667	0	0
15.5	0	0
15.5334	0	0
15.5667	0	0
15.6	0	0
15.6334	0	0
15.6667	0	0
15.7	0	0
15.7334	0	0
15.7667	0	0
15.8	0	0
15.8334	0	0
15.8667	0	0
15.9	0	0
15.9333	0	0
15.9667	0	0
16	0	0
16.0334	0	0
16.0667	0	0
16.1	0	0
16.1333	0	0
16.1667	0	0
16.2	0	0
16.2334	0	0
16.2667	0	0
16.3	0	0
16.3334	0	0
16.3667	0	0
16.4	0	0
16.4334	0	0
16.4667	0	0
16.5	0	0
16.5334	0	0
16.5667	0	0
16.6	0	0
16.6333	0	0
16.6667	0	0
16.7	0	0
16.7334	0	0
16.7667	0	0
16.8	0	0
16.8334	0	0
16.8667	0	0
16.9	0	0
16.9334	0	0
16.9667	0	0
17	0	0
17.0334	0	0
17.0667	0	0
17.1	0	0
17.1334	0	0
17.1667	0	0
17.2	0	0
17.2334	0	0
17.2667	0	0
17.3	0	0
17.3333	0	0
17.3667	0	0
17.4	0	0
17.4334	0	0
17.4667	0	0
17.5	0	0
17.5334	0	0
17.5667	0	0
17.6	0	0
17.6334	0	0
17.6667	0	0
17.7	0	0
17.7334	0	0
17.7667	0	0
17.8	0	0
17.8334	0	0
17.8667	0	0
17.9	0	0
17.9333	0	0
17.9667	0	0
18	0	0
18.0334	0	0
18.0667	0	0
18.1	0	0
18.1334	0	0
18.1667	0	0
18.2	0	0
18.2334	0	0
18.2667	0	0
18.3	0	0
18.3334	0	0
18.3667	0	0
18.4	0	0
18.4333	0	0
18.4667	0	0
18.5	0	0
18.5334	0	0
18.5667	0	0
18.6	0	0
18.6333	0	0
18.6667	0	0
18.7	0	0
18.7334	0	0
18.7667	0	0
18.8	0	0
18.8334	0	0
18.8667	0	0
18.9	0	0
18.9334	0	0
18.9667	0	0
19	0	0
19.0334	0	0
19.0667	0	0
19.1	0	0
19.1333	0	0
19.1667	0	0
19.2	0	0
19.2334	0	0
19.2667	0	0
19.3	0	0
19.3334	0	0
19.3667	0	0
19.4	0	0
19.4334	0	0
19.4667	0	0
19.5	0	0
19.5334	0	0
19.5667	0	0
19.6	0	0
19.6334	0	0
19.6667	0	0
19.7	0	0
19.7334	0	0
19.7667	0	0
19.8	0	0
19.8333	0	0
19.8667	0	0
19.9	0	0
19.9334	0	0
19.9667	0	0
20	0	0
20.0334	0	0
20.0667	0	0
20.1	0	0
20.1334	0	0
20.1667	0	0
20.2	0	0
20.2334	0	0
20.2667	0	0
20.3	0	0
20.3334	1.25E-12	0
20.3667	0	0
20.4	0	0
20.4333	9.375E-13	0
20.4667	0	0
20.5	0	0
20.5334	3.125E-13	0
20.5667	1.25E-12	0
20.6	0	0
20.6334	1.25E-12	0
20.6667	1.25E-12	0
20.7	0	0
20.7334	3.125E-13	0
20.7667	3.75E-12	0
20.8	6.25E-13	0
20.8334	0	0
20.8667	2.1875E-12	0
20.9	2.5E-12	0
20.9333	2.1875E-12	0
20.9667	7.1875E-12	0
21	7.1875E-12	0
21.0334	2.8125E-12	0
21.0667	7.5E-12	0
21.1	1E-11	0
21.1333	8.75E-12	0
21.1667	1E-11	0
21.2	1E-11	0
21.2334	1E-11	0
21.2667	1E-11	0
21.3	1.4375E-11	0
21.3334	1.34375E-11	0
21.3667	1.21875E-11	0
21.4	1.625E-11	0
21.4334	1.875E-11	0
21.4667	1.46875E-11	0
21.5	1.625E-11	0
21.5334	1.84375E-11	0
21.5667	1.84375E-11	0
21.6	1.875E-11	0
21.6333	2.25E-11	0
21.6667	2.09375E-11	0
21.7	1.84375E-11	0
21.7334	2.1875E-11	0
21.7667	2.125E-11	0
21.8	1.75E-11	0
21.8334	1.875E-11	0
21.8667	1.875E-11	0
21.9	1.40625E-11	0
21.9334	1.375E-11	0
21.9667	1.34375E-11	0
22	1E-11	0
22.0334	8.75E-12	0
22.0667	1E-11	0
22.1	5.625E-12	0
22.1334	9.375E-13	0
22.1667	1.25E-12	0
22.2	0	0
22.2334	0	0
22.2667	0	0
22.3	-9.375E-13	0
22.3333	-6.25E-12	0
22.3667	-1.125E-11	0
22.4	-1.40625E-11	0
22.4334	-1.90625E-11	0
22.4667	-2.78125E-11	0
22.5	-2.9375E-11	0
22.5334	-3.15625E-11	0
22.5667	-4.15625E-11	0
22.6	-4.53125E-11	0
22.6334	-5.0625E-11	0
22.6667	-5.625E-11	0
22.7	-5.875E-11	0
22.7334	-6.5E-11	0
22.7667	-7.15625E-11	0
22.8	-7.78125E-11	0
22.8334	-8.15625E-11	0
22.8667	-8.65625E-11	0
22.9	-9.375E-11	0
22.9333	-9.6875E-11	0
22.9667	-1.06875E-10	0
23	-1.1375E-10	0
23.0334	-1.20625E-10	0
23.0667	-1.25937E-10	0
23.1	-1.37813E-10	0
23.1334	-1.45313E-10	0
23.1667	-1.5125E-10	0
23.2	-1.64063E-10	0
23.2334	-1.73125E-10	0
23.2667	-1.82813E-10	0
23.3	-1.94063E-10	0
23.3334	-2.05625E-10	0
23.3667	-2.1625E-10	0
23.4	-2.29687E-10	0
23.4333	-2.44687E-10	0
23.4667	-2.57188E-10	0
23.5	-2.72812E-10	0
23.5334	-2.8875E-10	0
23.5667	-3.05313E-10	0
23.6	-3.23125E-10	0
23.6333	-3.41562E-10	0
23.6667	-3.59375E-10	0
23.7	-3.76875E-10	0
23.7334	-3.99375E-10	0
23.7667	-4.225E-10	0
23.8	-4.45625E-10	0
23.8334	-4.72813E-10	0
23.8667	-4.96875E-10	0
23.9	-5.21562E-10	0
23.9334	-5.49688E-10	0
23.9667	-5.80937E-10	0
24	-6.075E-10	0
24.0334	-6.38125E-10	0
24.0667	-6.72813E-10	0
24.1	-7.02813E-10	0
24.1333	-7.35937E-10	0
24.1667	-7.74687E-10	0
24.2	-8.12813E-10	0
24.2334	-8.525E-10	0
24.2667	-8.94688E-10	0
24.3	-9.37813E-10	0
24.3334	-9.80312E-10	0
24.3667	-1.02625E-9	0
24.4	-1.07875E-9	0
24.4334	-1.1275E-9	0
24.4667	-1.18187E-9	0
24.5	-1.23188E-9	0
24.5334	-1.28313E-9	0
24.5667	-1.33906E-9	0
24.6	-1.39938E-9	0
24.6334	-1.45844E-9	0
24.6667	-1.52344E-9	0
24.7	-1.59E-9	0
24.7334	-1.6525E-9	0
24.7667	-1.71531E-9	0
24.8	-1.7825E-9	0
24.8333	-1.85156E-9	0
24.8667	-1.92344E-9	0
24.9	-1.99094E-9	0
24.9334	-2.05156E-9	0
24.9667	-2.11375E-9	0
25	-2.185E-9	0
25.0334	-2.24812E-9	0
25.0667	-2.31656E-9	0
25.1	-2.37469E-9	0
25.1334	-2.42156E-9	0
25.1667	-2.46438E-9	0
25.2	-2.50625E-9	0
25.2334	-2.54031E-9	0
25.2667	-2.57031E-9	0
25.3	-2.59406E-9	0
25.3334	-2.60406E-9	0
25.3667	-2.60469E-9	0
25.4	-2.59437E-9	0
25.4333	-2.57156E-9	0
25.4667	-2.53469E-9	0
25.5	-2.48375E-9	0
25.5334	-2.41906E-9	0
25.5667	-2.33312E-9	0
25.6	-2.22031E-9	0
25.6334	-2.06906E-9	0
25.6667	-1.9125E-9	0
25.7	-1.73E-9	0
25.7334	-1.51562E-9	0
25.7667	-1.25719E-9	0
25.8	-9.66875E-10	0
25.8334	-6.3625E-10	0
25.8667	-2.42813E-10	0
25.9	2.34063E-10	0
25.9333	7.73125E-10	0
25.9667	1.34531E-9	0
26	2.12063E-9	0
26.0334	2.96938E-9	0
26.0667	3.81531E-9	0
26.1	4.76375E-9	0
26.1333	6.07562E-9	0
26.1667	7.38281E-9	0
26.2	8.62875E-9	0
26.2334	9.97375E-9	0
26.2667	1.15497E-8	0
26.3	1.35572E-8	0
26.3334	1.56031E-8	0
26.3667	1.77828E-8	0
26.4	2.01303E-8	0
26.4334	2.29547E-8	0
26.4667	2.57375E-8	0
26.5	2.87869E-8	0
26.5334	3.19306E-8	0
26.5667	3.46284E-8	0
26.6	3.70928E-8	0
26.6333	3.89788E-8	0
26.6667	4.00687E-8	0
26.7	4.04459E-8	0
26.7334	4.00609E-8	0
26.7667	3.87409E-8	0
26.8	3.62763E-8	0
26.8334	3.25506E-8	0
26.8667	2.734E-8	1.25E-12
26.9	2.05434E-8	1.25E-12
26.9334	1.36728E-8	0
26.9667	6.47687E-9	1.25E-12
27	-6.20312E-10	2.5E-12
27.0334	-7.69562E-9	1.25E-12
27.0667	-1.69269E-8	4.6875E-12
27.1	-2.40141E-8	5.9375E-12
27.1334	-2.87812E-8	9.375E-13
27.1667	-3.21394E-8	2.5E-12
27.2	-3.45263E-8	4.375E-12
27.2334	-3.59391E-8	2.8125E-12
27.2667	-3.63334E-8	2.5E-12
27.3	-3.57972E-8	4.375E-12
27.3333	-3.45444E-8	5E-12
27.3667	-3.26516E-8	3.75E-12
27.4	-3.02725E-8	7.5E-12
27.4333	-2.72484E-8	8.125E-12
27.4667	-2.42872E-8	4.0625E-12
27.5	-2.13366E-8	6.25E-12
27.5334	-1.87944E-8	8.4375E-12
27.5667	-1.64916E-8	5E-12
27.6	-1.43869E-8	5.3125E-12
27.6334	-1.22412E-8	8.4375E-12
27.6667	-1.04175E-8	6.875E-12
27.7	-8.90156E-9	6.25E-12
27.7334	-7.73125E-9	8.75E-12
27.7667	-6.82906E-9	5.625E-12
27.8	-6.06687E-9	1.5625E-12
27.8334	-5.38031E-9	1.875E-12
27.8667	-4.84594E-9	1.25E-12
27.9	-4.455E-9	0
27.9333	-4.1775E-9	6.25E-13
27.9667	-3.99812E-9	6.25E-13
28	-3.8725E-9	0
28.0334	-3.7775E-9	0
28.0667	-3.68938E-9	0
28.1	-3.61969E-9	0
28.1334	-3.54781E-9	0
28.1667	-3.46844E-9	0
28.2	-3.37281E-9	-1.25E-12
28.2334	-3.25219E-9	-5E-12
28.2667	-3.11094E-9	-5.9375E-12
28.3	-2.93469E-9	-6.25E-12
28.3334	-2.73687E-9	-1.15625E-11
28.3667	-2.5475E-9	-1.375E-11
28.4	-2.35687E-9	-1.625E-11
28.4333	-2.15156E-9	-1.96875E-11
28.4667	-1.91125E-9	-2.375E-11
28.5	-1.68094E-9	-2.375E-11
28.5334	-1.46188E-9	-2.75E-11
28.5667	-1.2575E-9	-3E-11
28.6	-1.065E-9	-3.125E-11
28.6333	-8.86562E-10	-3.1875E-11
28.6667	-7.0875E-10	-3.65625E-11
28.7	-5.275E-10	-3.9375E-11
28.7334	-3.51875E-10	-4.28125E-11
28.7667	-1.925E-10	-4.625E-11
28.8	-5.3125E-11	-4.75E-11
28.8334	7.28125E-11	-5E-11
28.8667	2.01875E-10	-5.40625E-11
28.9	3.26562E-10	-5.59375E-11
28.9334	4.31875E-10	-5.84375E-11
28.9667	5.25938E-10	-6.375E-11
29	6.15937E-10	-6.875E-11
29.0334	6.9625E-10	-7.1875E-11
29.0667	7.68438E-10	-7.90625E-11
29.1	8.36875E-10	-8.5E-11
29.1333	8.96875E-10	-8.625E-11
29.1667	9.55937E-10	-8.90625E-11
29.2	1.01188E-9	-9.4375E-11
29.2334	1.06375E-9	-9.9375E-11
29.2667	1.11375E-9	-1.07187E-10
29.3	1.17E-9	-1.14375E-10
29.3334	1.2275E-9	-1.24375E-10
29.3667	1.27969E-9	-1.275E-10
29.4	1.3325E-9	-1.34688E-10
29.4334	1.38219E-9	-1.4375E-10
29.4667	1.42375E-9	-1.49375E-10
29.5	1.46625E-9	-1.56875E-10
29.5334	1.51281E-9	-1.65312E-10
29.5667	1.55094E-9	-1.74375E-10
29.6	1.58781E-9	-1.83438E-10
29.6334	1.61813E-9	-1.95312E-10
29.6667	1.64188E-9	-2.05938E-10
29.7	1.66469E-9	-2.17188E-10
29.7334	1.68812E-9	-2.275E-10
29.7667	1.7075E-9	-2.39063E-10
29.8	1.72406E-9	-2.50313E-10
29.8333	1.74094E-9	-2.67813E-10
29.8667	1.75375E-9	-2.83437E-10
29.9	1.76187E-9	-2.97813E-10
29.9333	1.77188E-9	-3.13437E-10
29.9667	1.77844E-9	-3.29375E-10
30	1.77813E-9	-3.44375E-10
30.0334	1.77563E-9	-3.60937E-10
30.0667	1.77E-9	-3.79687E-10
30.1	1.76219E-9	-3.9625E-10
30.1334	1.7525E-9	-4.1625E-10
30.1667	1.73813E-9	-4.375E-10
30.2	1.72031E-9	-4.56562E-10
30.2334	1.70344E-9	-4.77188E-10
30.2667	1.68906E-9	-4.99687E-10
30.3	1.67469E-9	-5.24062E-10
30.3334	1.66281E-9	-5.46562E-10
30.3667	1.6525E-9	-5.7125E-10
30.4	1.6475E-9	-5.94375E-10
30.4333	1.64344E-9	-6.18125E-10
30.4667	1.6425E-9	-6.47187E-10
30.5	1.64219E-9	-6.78125E-10
30.5334	1.64094E-9	-7.04063E-10
30.5667	1.64031E-9	-7.34063E-10
30.6	1.63906E-9	-7.66563E-10
30.6334	1.63375E-9	-7.95312E-10
30.6667	1.62375E-9	-8.2625E-10
30.7	1.61E-9	-8.62187E-10
30.7334	1.59125E-9	-8.94688E-10
30.7667	1.56656E-9	-9.24687E-10
30.8	1.53813E-9	-9.575E-10
30.8334	1.50344E-9	-9.87188E-10
30.8667	1.46188E-9	-1.01688E-9
30.9	1.42281E-9	-1.04906E-9
30.9333	1.38406E-9	-1.08E-9
30.9667	1.34469E-9	-1.10313E-9
31	1.30406E-9	-1.12781E-9
31.0334	1.26438E-9	-1.15031E-9
31.0667	1.23313E-9	-1.17125E-9
31.1	1.20281E-9	-1.19094E-9
31.1333	1.17375E-9	-1.20563E-9
31.1667	1.1475E-9	-1.215E-9
31.2	1.11938E-9	-1.22188E-9
31.2334	1.09E-9	-1.22687E-9
31.2667	1.05781E-9	-1.22094E-9
31.3	1.02281E-9	-1.21219E-9
31.3334	9.88437E-10	-1.19719E-9
31.3667	9.525E-10	-1.17437E-9
31.4	9.13125E-10	-1.14531E-9
31.4334	8.65E-10	-1.1075E-9
31.4667	8.15938E-10	-1.05688E-9
31.5	7.69687E-10	-9.93125E-10
31.5334	7.18437E-10	-9.22813E-10
31.5667	6.76562E-10	-8.3125E-10
31.6	6.325E-10	-7.35625E-10
31.6333	5.86562E-10	-6.2875E-10
31.6667	5.40625E-10	-4.9375E-10
31.7	4.9625E-10	-3.40937E-10
31.7334	4.55E-10	-1.72188E-10
31.7667	4.15625E-10	2.125E-11
31.8	3.76563E-10	2.39688E-10
31.8334	3.40937E-10	4.87187E-10
31.8667	3.05625E-10	7.76875E-10
31.9	2.73438E-10	1.11875E-9
31.9334	2.4125E-10	1.5175E-9
31.9667	2.08438E-10	1.99156E-9
32	1.81875E-10	2.57125E-9
32.0334	1.57187E-10	3.23062E-9
32.0667	1.33125E-10	3.8275E-9
32.1	1.07813E-10	4.44125E-9
32.1334	8.90625E-11	5.11156E-9
32.1667	7.6875E-11	5.8525E-9
32.2	6.625E-11	6.75219E-9
32.2334	6.09375E-11	7.96969E-9
32.2667	5.5E-11	9.22906E-9
32.3	5.3125E-11	1.04513E-8
32.3333	5.15625E-11	1.16178E-8
32.3667	5.3125E-11	1.28575E-8
32.4	5.375E-11	1.41478E-8
32.4333	5.375E-11	1.55069E-8
32.4667	5.28125E-11	1.68278E-8
32.5	4.90625E-11	1.81069E-8
32.5334	4.46875E-11	1.91275E-8
32.5667	3.96875E-11	1.99016E-8
32.6	3.28125E-11	2.02003E-8
32.6334	2.28125E-11	2E-8
32.6667	1.46875E-11	1.927E-8
32.7	1E-11	1.78484E-8
32.7334	1.25E-12	1.57234E-8
32.7667	0	1.27647E-8
32.8	0	9.37906E-9
32.8334	-1.25E-12	5.83313E-9
32.8667	-1.5625E-12	1.89281E-9
32.9	0	-2.03437E-9
32.9333	0	-6.17125E-9
32.9667	0	-9.98719E-9
33	0	-1.41441E-8
33.0334	0	-1.71584E-8
33.0667	0	-1.92994E-8
33.1	0	-2.03334E-8
33.1334	0	-2.06891E-8
33.1667	-2.1875E-12	-2.05513E-8
33.2	-2.5E-12	-1.99419E-8
33.2334	-5E-12	-1.88953E-8
33.2667	-7.8125E-12	-1.754E-8
33.3	-8.4375E-12	-1.58925E-8
33.3334	-5E-12	-1.41056E-8
33.3667	-4.0625E-12	-1.20503E-8
33.4	-3.4375E-12	-1.02978E-8
33.4333	0	-8.75219E-9
33.4667	0	-7.39594E-9
33.5	6.25E-13	-6.17438E-9
33.5334	5E-12	-5.06438E-9
33.5667	6.5625E-12	-4.09719E-9
33.6	5.3125E-12	-3.31344E-9
33.6333	6.875E-12	-2.75469E-9
33.6667	5.625E-12	-2.31562E-9
33.7	0	-1.96594E-9
33.7334	0	-1.69094E-9
33.7667	0	-1.525E-9
33.8	-1.25E-12	-1.425E-9
33.8334	-3.75E-12	-1.37625E-9
33.8667	-5.625E-12	-1.36281E-9
33.9	-1E-11	-1.37281E-9
33.9334	-1.0625E-11	-1.39125E-9
33.9667	-7.8125E-12	-1.415E-9
34	-2.8125E-12	-1.43812E-9
34.0334	-6.25E-13	-1.4475E-9
34.0667	0	-1.44719E-9
34.1	3.125E-12	-1.43156E-9
34.1333	9.0625E-12	-1.3925E-9
34.1667	1.59375E-11	-1.34063E-9
34.2	2.34375E-11	-1.27438E-9
34.2334	2.375E-11	-1.19438E-9
34.2667	2.5625E-11	-1.10938E-9
34.3	2.71875E-11	-1.01531E-9
34.3334	2.5625E-11	-9.075E-10
34.3667	2.0625E-11	-7.97187E-10
34.4	1.25E-11	-6.90938E-10
34.4334	7.8125E-12	-5.84063E-10
34.4667	3.125E-13	-4.85625E-10
34.5	0	-3.91875E-10
34.5334	-6.875E-12	-3.06562E-10
34.5667	-1.53125E-11	-2.20313E-10
34.6	-2.15625E-11	-1.36563E-10
34.6334	-2.65625E-11	-5.84375E-11
34.6667	-3.03125E-11	6.875E-12
34.7	-3.21875E-11	7.0625E-11
34.7334	-3.125E-11	1.37188E-10
34.7667	-3.3125E-11	1.96875E-10
34.8	-3.375E-11	2.50937E-10
34.8333	-3.125E-11	2.95E-10
34.8667	-3.125E-11	3.39375E-10
34.9	-3.46875E-11	3.74375E-10
34.9333	-3.8125E-11	4.04063E-10
34.9667	-4.03125E-11	4.29375E-10
35	-4.46875E-11	4.58125E-10
35.0334	-4.625E-11	4.825E-10
35.0667	-4.90625E-11	5.01875E-10
35.1	-5.53125E-11	5.24375E-10
35.1334	-5.96875E-11	5.47187E-10
35.1667	-6.1875E-11	5.69688E-10
35.2	-6.25E-11	5.93438E-10
35.2334	-6.5E-11	6.18438E-10
35.2667	-6.15625E-11	6.38125E-10
35.3	-5.625E-11	6.60313E-10
35.3334	-5.625E-11	6.83438E-10
35.3667	-5.40625E-11	7.04063E-10
35.4	-4.84375E-11	7.2125E-10
35.4333	-4.84375E-11	7.43438E-10
35.4667	-5E-11	7.61875E-10
35.5	-4.875E-11	7.76875E-10
35.5334	-5.4375E-11	7.90937E-10
35.5667	-5.5E-11	8.03438E-10
35.6	-5.84375E-11	8.12187E-10
35.6334	-6.5625E-11	8.21875E-10
35.6667	-7.21875E-11	8.33438E-10
35.7	-7.84375E-11	8.39687E-10
35.7334	-8.4375E-11	8.47188E-10
35.7667	-8.78125E-11	8.53125E-10
35.8	-9.125E-11	8.55625E-10
35.8334	-9.28125E-11	8.5625E-10
35.8667	-9.375E-11	8.6E-10
35.9	-9.375E-11	8.60625E-10
35.9333	-8.71875E-11	8.56875E-10
35.9667	-8.40625E-11	8.55625E-10
36	-8.25E-11	8.525E-10
36.0334	-7.40625E-11	8.42187E-10
36.0667	-6.84375E-11	8.34062E-10
36.1	-6E-11	8.24375E-10
36.1333	-5.34375E-11	8.14375E-10
36.1667	-4.6875E-11	8.04687E-10
36.2	-4.3125E-11	7.96875E-10
36.2334	-3.46875E-11	7.90937E-10
36.2667	-2.84375E-11	7.825E-10
36.3	-2.375E-11	7.79687E-10
36.3334	-1.96875E-11	7.7875E-10
36.3667	-1.53125E-11	7.775E-10
